Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
09:06:19 13:07:03,EFF_TOSBack,Policy change: Verizon Online Terms Of Service http://is.gd/16gqs #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 11:07:03,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/16bjF #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 08:49:04,EFF_TOSBack,Tracking a new policy: Verizon Online Terms Of Service http://is.gd/165HN #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 08:48:53,EFF_TOSBack,Tracking a new policy: T-Mobile Terms and Conditions http://is.gd/165H5 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 08:48:31,EFF_TOSBack,Tracking a new policy: Paypal User Agreement http://is.gd/165Fb #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 08:48:20,EFF_TOSBack,Tracking a new policy: Netflix  Terms of Use http://is.gd/165E9 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 08:48:09,EFF_TOSBack,Tracking a new policy: Google Base Terms Of Service http://is.gd/165D1 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 08:47:58,EFF_TOSBack,Tracking a new policy: Comcast Subscriber Agreement http://is.gd/165C5 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 08:47:47,EFF_TOSBack,Tracking a new policy: Comcast Network Management Policy http://is.gd/165Bl #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 08:47:36,EFF_TOSBack,Tracking a new policy: Comcast Acceptable Use Policy http://is.gd/165A6 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 08:47:03,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/165x7 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 08:07:09,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/1642K #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 05:07:06,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15WF8 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 04:09:59,effbot,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15U5c #tosback #eff http://bit.ly/B18mr,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:06:19 04:07:05,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15U5c #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 03:12:17,effbot,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15QYS #tosback #eff http://bit.ly/1PoLk0,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:06:19 03:07:05,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15QYS #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 02:07:06,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15NGm #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 01:07:03,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15KHQ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:18 23:07:03,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15FGn #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:18 22:07:03,EFF_TOSBack,Policy change: Apple MobileMe Terms of Service http://is.gd/15DLz #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:18 21:12:52,effbot,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15BMD #tosback #eff http://bit.ly/wOTUj,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:06:18 21:07:03,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15BMD #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:18 18:07:02,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15vlc #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:18 17:07:05,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15tgi #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:18 16:25:53,Gianavel,How is it that Obama swatting a fly is news? Srsly? Who the #eff cares?!,0,0,0,0,en,"Ferndale, CA",['eff']
09:06:18 16:07:02,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15rhj #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:18 15:07:04,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/15p5I #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:18 12:21:18,newjon2,"#EFF, Public Knowledge, drop #ACTA lawsuit: 'Bush-era concealment policies' - http://www.p2pnet.net/story/23551",0,0,0,0,en,"Vancouver Island, BC, Canada","['EFF', 'ACTA']"
09:06:17 17:07:04,EFF_TOSBack,Policy change: Apple iTunes Store Terms and Conditions http://is.gd/14Ajv #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:17 09:58:17,Kurren,#EFF kills another stupid i#nternet #patent http://bit.ly/UFjDw,0,0,0,0,en,国際人,"['EFF', 'patent']"
09:06:16 16:24:27,LynnSiprelle,Just renewed my #EFF membership.  Are you an EFF member? How come not?,0,0,0,0,en,"Portland, OR",['EFF']
09:06:16 02:45:55,fearphage,"#Apple's App Store approval process is anti-competitive, discriminatory, censorial, arbitrary, & absurd http://u.nu/7b9c #fail #eff",0,0,0,0,en,"Austin, TX","['Apple', 'fail', 'eff']"
09:06:15 21:07:03,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/12Lwn #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:15 20:13:55,fak3r,"IP Address Alone Insufficient To Identify Pirate, Court Rule http://is.gd/12JxM #eff",0,0,0,0,en,"Saint Louis, MO, USA",['eff']
09:06:15 18:27:14,EFF_TOSBack,Tracking a new policy: Google Blogger Terms Of Service http://is.gd/12FFN #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:15 18:27:03,EFF_TOSBack,Tracking a new policy: Automattic WordPress.com Terms Of Service http://is.gd/12FFo #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:15 17:24:51,WebNextUp,Minn woman who lost music-share suit gets replay http://bit.ly/pJnMr #EFF #RIAA #p2p,0,0,0,0,en,USA,"['EFF', 'RIAA', 'p2p']"
09:06:15 17:22:06,WebNextUp,#ESRB to rate #iPhone Games!?  http://bit.ly/13yA91 #eff,0,0,0,0,en,USA,"['ESRB', 'iPhone', 'eff']"
09:06:15 17:19:33,WebNextUp,"The ""Hidden Cost"" of #Privacy #EFF http://bit.ly/OaQr1",0,0,0,0,en,USA,"['Privacy', 'EFF']"
09:06:15 02:51:28,huxi,Official #petition against German #internet #censorship! http://bit.ly/LXOGm Everybody can vote! Pls RT! #eff #zensursula,0,0,0,0,en,In your timeline,"['petition', 'internet', 'censorship', 'eff', 'zensursula']"
09:06:15 02:40:48,huxi,Official petition against German internet censorship! http://bit.ly/LXOGm Everybody can vote! Pls RT! #eff #zensursula,0,0,0,0,en,In your timeline,"['eff', 'zensursula']"
09:06:14 06:08:14,effbot,Policy change: Verizon Wireless Customer Agreement http://is.gd/11pNZ #tosback #eff http://bit.ly/vAtid,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:06:14 06:07:03,EFF_TOSBack,Policy change: Verizon Wireless Customer Agreement http://is.gd/11pNZ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:14 04:07:32,effbot,Policy change: Verizon Wireless Customer Agreement http://is.gd/11lej #tosback #eff http://bit.ly/PPYPC,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:06:14 04:07:03,EFF_TOSBack,Policy change: Verizon Wireless Customer Agreement http://is.gd/11lej #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:13 04:48:32,bujanga,"Analog Sunset - the BluRay edition. No more analog output permitted from AACS devices (boo), http://is.gd/10sEB #eff",0,0,0,0,en,"Milwaukee, WI, USA",['eff']
09:06:13 04:45:40,bujanga,"Few quick tweets to cap the week. Bye, bye analog TV. Thank goodness there's still no broadcast flag. http://is.gd/10ste #eff",0,0,0,0,en,"Milwaukee, WI, USA",['eff']
09:06:12 12:01:33,Sciarazz,"@thesuingone Ach #EFF, genau. Alle, die mitlesen, entfolgen bitte den Adressaten. Das macht schlank ;-)",0,0,0,0,de,Im Grünen.,['EFF']
09:06:12 09:28:25,WebAnalyser,Wishing the #EFF and Cory luck on this one. http://bit.ly/Gg9Vb (in German) Regardless of the company's records this conduct is bad...,0,0,0,0,en,"Germany, Berlin",['EFF']
09:06:11 22:51:37,effbot,@timorousme #eff-anti-smoking #smoking-is-a-choice  #smokeEmIfYaGotEm http://bit.ly/nCwn2,0,0,0,0,en,"Aberdeen, Scotland","['eff', 'smoking', 'smokeEmIfYaGotEm']"
09:06:11 22:49:58,MattQuirk,@timorousme #eff-anti-smoking #smoking-is-a-choice  #smokeEmIfYaGotEm,0,0,0,0,en,"Scottsdale, AZ","['eff', 'smoking', 'smokeEmIfYaGotEm']"
09:06:11 21:43:08,effbot,Tracking a new policy: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/Z9RX #tosback #eff http://bit.ly/18xNF2,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:06:11 21:37:08,EFF_TOSBack,Tracking a new policy: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/Z9RX #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:11 17:26:38,vjt,"~ #EFF Launches TOSBack, a ""Terms of Service"" tracker for #Facebook, #Google, #eBay et al. http://www.tosback.org/ @velenux @googlepolicyit",0,0,0,0,en,United States of the Internet,"['EFF', 'Facebook', 'Google', 'eBay']"
09:06:11 17:04:50,WebNextUp,#DOJ Turns Up the Heat On #Google Book Deal http://bit.ly/14iwy4 #eff,0,0,0,0,en,USA,"['DOJ', 'Google', 'eff']"
09:06:11 17:04:04,WebNextUp,Supreme Court Declines Case Over Techs' Right To Search Your PC http://bit.ly/pWRQK #eff,0,0,0,0,en,USA,['eff']
09:06:11 17:02:55,WebNextUp,Chinese Govt Spyware Puts Computers At Risk http://bit.ly/KmvBJ #eff,0,0,0,0,en,USA,['eff']
09:06:11 14:07:03,EFF_TOSBack,Policy change: Organizing For America Terms Of Service http://is.gd/YS4C #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:11 00:29:18,EFF_TOSBack,Tracking a new policy: Verizon Wireless Customer Agreement http://is.gd/YodJ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:11 00:29:07,EFF_TOSBack,Tracking a new policy: Verizon Online Terms Of Service http://is.gd/YodM #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:11 00:28:56,EFF_TOSBack,Tracking a new policy: T-Mobile Terms and Conditions http://is.gd/YodT #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:11 00:28:34,EFF_TOSBack,Tracking a new policy: Paypal User Agreement http://is.gd/Yoe0 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:11 00:28:24,EFF_TOSBack,Tracking a new policy: Netflix  Terms of Use http://is.gd/YodZ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:11 00:28:13,EFF_TOSBack,Tracking a new policy: Google Base Terms Of Service http://is.gd/YodX #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:11 00:28:02,EFF_TOSBack,Tracking a new policy: EarthLink Internet Service Agreement http://is.gd/YodL #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:11 00:27:51,EFF_TOSBack,Tracking a new policy: Comcast Subscriber Agreement http://is.gd/YodQ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:11 00:27:40,EFF_TOSBack,Tracking a new policy: Comcast Network Management Policy http://is.gd/YodO #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:11 00:27:29,EFF_TOSBack,Tracking a new policy: Comcast Acceptable Use Policy http://is.gd/YodP #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:09 21:28:02,effbot,"#BlameDrewsCancer for Dreamweaver's shenanigans. #Eff you, Dreamweaver! http://bit.ly/bMMvD",0,0,0,0,en,"Aberdeen, Scotland","['BlameDrewsCancer', 'Eff']"
09:06:09 16:30:32,sherryfetzer,"Hilarious!! :-D RT @santasdevil Sells NO alcohol. #eff-ing hickabilliies! RT @Ambershine29: @santasdevil WTF is a ""dry county""?????",0,0,0,0,en,"Knoxville, Tennessee",['eff']
09:06:09 07:54:20,effbot,a scuola di [fair] copyright con la EFF:   http://bit.ly/Ovv7M #copyright #EFF #curriculum http://bit.ly/yDHz9,0,0,0,0,it,"Aberdeen, Scotland","['copyright', 'EFF', 'curriculum']"
09:06:09 07:46:56,giovanni_arata,a scuola di [fair] copyright con la EFF:   http://bit.ly/Ovv7M #copyright #EFF #curriculum,0,0,0,0,it,world,"['copyright', 'EFF', 'curriculum']"
09:06:08 11:14:25,phisite,TOSBack | The Terms-Of-Service Tracker http://www.tosback.org/timeline.php by #eff,0,0,0,0,en,"Bang Rak, Thailand",['eff']
09:06:08 09:23:48,nilz,Die #EFF speichert Nutzungsbedingungen von Webdiensten und alarmiert bei Änderungen. http://is.gd/SR7B #tos #ToSback,0,0,0,0,de,Oldenburg,"['EFF', 'tos', 'ToSback']"
09:06:07 18:11:01,CTrossmann,Apple hat EFF-App abgelehnt. #EFF ist bekannte #USA #Buergerrechtsorganisation Macnotes http://bit.ly/10NDu9,0,0,0,0,de,Rhein-Main-Neckar-Gebiet,"['EFF', 'USA', 'Buergerrechtsorganisation']"
09:06:06 11:02:09,effbot,"Bookmark This! Massively cool #EFF ""Terms of Service Tracker"" http://www.tosback.org/timeline.php #facebook #youtub... http://bit.ly/AO8zQ",0,0,0,0,en,"Aberdeen, Scotland","['EFF', 'facebook', 'youtub']"
09:06:06 10:56:06,gyokusai,"Bookmark This! Massively cool #EFF ""Terms of Service Tracker"" http://www.tosback.org/timeline.php #facebook #youtube #ebay #twitter ...",0,0,0,0,en,Back in GER for the time being,"['EFF', 'facebook', 'youtube', 'ebay', 'twitter']"
09:06:05 22:36:13,brantcooper,Judge Rules Telecoms Have Immunity Under Unconstitutional FISA Amendments Act. http://www.eff.org/press/archives/2009/06/03 #eff,0,0,0,0,en,"San Diego, CA",['eff']
09:06:05 18:52:30,tag_tech,#EFF Tool Makes #Facebook TOS-Type Controversies More Likely http://bit.ly/bi49k #news #tech #business #privacy http://tinyurl.com/koq2c8,0,0,0,0,en,,"['EFF', 'Facebook', 'news', 'tech', 'business', 'privacy']"
09:06:05 17:54:53,BizStories,#EFF Tool Makes #Facebook TOS-Type Controversies More Likely  http://bit.ly/bi49k #news #tech #business #privacy,0,0,0,0,en,,"['EFF', 'Facebook', 'news', 'tech', 'business', 'privacy']"
09:06:05 16:35:16,Enhorn,"Oh dear devil, this is a hilarious Black Metal picture. http://bit.ly/17Ltnj #black #metal #funny #humor #photo #eff #live #weapons #shield",0,0,0,0,en,"Stockholm, Sweden","['black', 'metal', 'funny', 'humor', 'photo', 'eff', 'live', 'weapons', 'shield']"
09:06:05 12:48:16,ErikSherman,#EFF Tool Makes #Facebook TOS-Type Controversies More Likely http://bit.ly/bi49k #news #tech #business #privacy,0,0,0,0,en,Crankyville,"['EFF', 'Facebook', 'news', 'tech', 'business', 'privacy']"
09:06:04 23:12:49,foolikin,"http://www.tosback.org/timeline.php #eff web site terms of service tracker with red lines, very cool!",0,0,0,0,en,San Francisco,['eff']
09:06:04 20:59:00,adulau,"Nice to see #EFF doing #TOSBack http://www.tosback.org/, looks very similar to our 3 years old project : #GooDiff http://www.goodiff.org/",0,0,0,0,en,Europe,"['EFF', 'TOSBack', 'GooDiff']"
09:06:04 17:33:05,effbot,#EFF launches TOSBack TOS tracker: Before-and-after comparisons - http://www.p2pnet.net/story/22791 http://bit.ly/mcVF4,0,0,0,0,en,"Aberdeen, Scotland",['EFF']
09:06:04 17:21:55,effbot,#eff launches Terms of Use Tracker.. neat... http://is.gd/Ofa0 http://bit.ly/CpCWe,0,0,0,0,en,"Aberdeen, Scotland",['eff']
09:06:04 17:16:23,newjon2,#EFF launches TOSBack TOS tracker: Before-and-after comparisons - http://www.p2pnet.net/story/22791,0,0,0,0,en,"Vancouver Island, BC, Canada",['EFF']
09:06:04 02:10:45,base10,"If the gov't asks you to do something explicitly forbidden by the Constitution, you can escape penalty. http://tr.im/nmjC #wiretaps #eff",0,0,1,0,en,"Near Coffeetown, Eastern PA","['wiretaps', 'eff']"
09:06:03 20:23:15,bEx_x3d,really apple? blocking EFF app on the iphone. are you trying to make me fall madly deeply for g1 v2? #apple #fail #EFF,0,0,0,0,en,Space is the Place,"['apple', 'fail', 'EFF']"
09:06:03 17:42:19,effbot,does anyone know the verdict on whether last.fm turned user data over to the fcc? #fcc #last.fm #privacy #eff http://bit.ly/11UAQ4,0,0,0,0,en,"Aberdeen, Scotland","['fcc', 'last', 'privacy', 'eff']"
09:06:03 17:25:47,arckinteractive,RT @_paulstewart: does anyone know the verdict on whether last.fm turned user data over to the fcc? #fcc #last.fm #privacy #eff,0,0,0,0,en,"Portland, OR","['fcc', 'last', 'privacy', 'eff']"
09:06:03 17:25:30,_paulstewart,does anyone know the verdict on whether last.fm turned user data over to the fcc? #fcc #last.fm #privacy #eff,0,0,0,0,en,"Portland, OR","['fcc', 'last', 'privacy', 'eff']"
09:06:03 16:04:14,pdifalco,"A Hitler ""Downfall"" subtitle parody http://bit.ly/3vfqmO about banning gets an iPhone app banned by Apple. http://bit.ly/CP5RF #eff 'n awsm.",0,0,0,0,en,"Denver, CO",['eff']
09:06:03 11:31:55,effbot,#Apple finds #EFF updates app ‘objectionable’: 'Downright absurd' - http://www.p2pnet.net/story/22525 http://bit.ly/KiOX5,0,0,0,0,en,"Aberdeen, Scotland","['Apple', 'EFF']"
09:06:03 11:30:10,newjon2,#Apple finds #EFF updates app ‘objectionable’: 'Downright absurd' - http://www.p2pnet.net/story/22525,0,0,1,0,en,"Vancouver Island, BC, Canada","['Apple', 'EFF']"
09:06:03 03:46:05,hash_iphone,RT @judsondunn oh come on! apple rejected the electronic frontier foundation news app now... http://bit.ly/yqNnB #eff #apple #iphone #fb,0,0,0,0,en,,"['eff', 'apple', 'iphone', 'fb']"
09:06:02 19:25:04,porpentine,♻ @jstone #EFF launches a site with a wealth of educational material about copyright: http://www.teachingcopyright.org (via @dnouri),0,0,0,0,en,"Columbus, Ohio",['EFF']
09:06:02 13:29:36,hash_iphone,"RT @fno Apple App Store policy == FAIL http://bit.ly/OmgHc
 #apple #eff #iphone",0,0,0,0,en,,"['apple', 'eff', 'iphone']"
09:06:02 12:19:34,hash_iphone,RT @hashmac #Apple bans #EFF RSS feed display-app from #iPhone store http://tinyurl.com/lhd6xj (via @AllenHarkleroad),0,0,0,0,en,,"['Apple', 'EFF', 'iPhone']"
09:06:02 12:14:34,hash_iphone,RT @AllenHarkleroad #Apple bans #EFF RSS feed display-app from #iPhone store http://tinyurl.com/lhd6xj,0,0,0,0,en,,"['Apple', 'EFF', 'iPhone']"
09:06:02 12:13:03,CynthiaY29,RT @AllenHarkleroad: #Apple bans #EFF RSS feed display-app from #iPhone store http://tinyurl.com/lhd6xj,0,0,0,0,en,"Lawrenceburg, TN","['Apple', 'EFF', 'iPhone']"
09:06:02 08:39:04,bunkinho,@breitnigge Oder in der Zweiten Liga #finden #Eff-Zeh,0,0,0,0,de,Spreeathen,"['finden', 'Eff']"
09:05:30 21:54:34,toxi,http://teachingcopyright.org/ - a new effort by #EFF about © in the digital era. Important knowledge for children of all ages...,0,0,3,0,en,,['EFF']
09:05:30 16:05:55,turoczy,Or not  RT @b3gl: The wi-fi at #pdxcodecamp is only for speakers?  #eff-that,0,0,0,0,en,"Portland, OR","['pdxcodecamp', 'eff']"
09:05:30 16:03:31,gwhilts,The wi-fi at #pdxcodecamp is only for speakers?  #eff-that,0,0,0,0,en,Veishnoria,"['pdxcodecamp', 'eff']"
09:05:30 15:50:31,gwhilts,Almost all the prizes at #pdxcodecamp are M$ developer software.  #eff-that,0,0,0,0,en,Veishnoria,"['pdxcodecamp', 'eff']"
09:05:30 13:52:12,effbot,Teaching Copyright http://www.teachingcopyright.org/ from #EFF http://bit.ly/157gk0,0,0,0,0,en,"Aberdeen, Scotland",['EFF']
09:05:30 01:50:58,bujanga,Teaching Copyright helps teachers present laws about digital rights in a balanced way. http://teachingcopyright.org #eff,0,0,0,0,en,"Milwaukee, WI, USA",['eff']
09:05:30 01:43:28,MitchNetzer,"In line at the SIFF theater at the Seattle Center for the ""2081"" screening with @Coreyburres and @LasseLund Im excited! #EFF #SIFF",0,0,0,0,en,"Olympia, WA","['EFF', 'SIFF']"
09:05:29 21:02:22,dnouri,♻ @jstone #EFF launches a site with a wealth of educational material about copyright: http://www.teachingcopyright.org,0,0,0,0,en,Sweden,['EFF']
09:05:29 20:59:02,pedroangelo,"#EFF launches a site with a wealth of educational material about copyright, spread this please: http://www.teachingcopyright.org",0,0,0,0,en,"Porto, Portugal",['EFF']
09:05:29 01:44:38,fuckfascism,Sane Copyright Education: http://www.teachingcopyright.org/ #eff #fuckfascism,0,0,0,0,en,,"['eff', 'fuckfascism']"
09:05:28 14:43:22,effbot,"Can you say, abuse of 9-1-1! #eff'nidiot http://bit.ly/xuYLv http://bit.ly/6tjd9",0,0,0,0,en,"Aberdeen, Scotland",['eff']
09:05:28 14:37:29,JimPurbrick,"#100robots always watching mix done, complete with surveillance state percussion section /me thinks it should be an #org or #eff theme tune",0,0,0,0,en,"iPhone: 50.820480,-0.145967","['100robots', 'org', 'eff']"
09:05:27 18:13:38,newjon2,#EFF site counters #Copyright #Alliance bilge: Students in the online world - http://www.p2pnet.net/story/22380,0,0,0,0,en,"Vancouver Island, BC, Canada","['EFF', 'Copyright', 'Alliance']"
