,Text,Datetime,Location,Hashtags
16241,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  19 ,17:12:05 17:05:19,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
16249,brianmolefe a man of many accomplishments   eskominquiry eskom corruption countryduty ,17:12:05 16:51:50,"Johannesburg, South Africa","['BrianMolefe', 'EskomInquiry', 'Eskom', 'Corruption', 'CountryDuty']"
16271,naspers multichoice face us class action over sabcann7 dealings fintech corruption statecapture  ,17:12:05 16:10:30,"Johannesburg,South Africa","['Fintech', 'Corruption', 'StateCapture']"
16293, lol when  says something we automatically know it s bullshit almost like reading tweets from  and the wmc crew andileisachop gupta fakenews statecapture corruption,17:12:05 15:35:52,South Africa,"['WMC', 'Andileisachop', 'Gupta', 'FakeNews', 'StateCapture', 'corruption']"
16294,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  17 ,17:12:05 15:35:09,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
16334,  anc excuses to hide their corruption looting statecapture ancmustfall zumasmustfall ,17:12:05 14:33:09,South Africa,"['ANC', 'Excuses', 'Corruption', 'looting', 'StateCapture', 'ANCmustFALL', 'ZumasMustFall']"
16337,three top  officials might be facing an axe following allegations of misconduct  tender irregularities and possible corruption ongazimakazi corruption ,17:12:05 14:29:24,South Africa,"['OngaziMakazi', 'Corruption']"
16350,  poor education is obviously what anc wants for sans corruption looting ,17:12:05 14:12:15,South Africa,"['Poor', 'Education', 'ANC', 'Corruption', 'Looting']"
16353,why cant  ceos at soes learn that when one is in charge of an organization the money in the till is not yours to spend appointments are made to manage and grow entities based on a negotiated monthly remuneration corruption and entitlement appear to be an sa national disease,17:12:05 14:06:00,"NelsonMandelaBay, South Africa","['Corruption', 'entitlement']"
16358,"true

tell that to the racist white media in south africa as well who often accuse black leaders of corruption and presume they are guilty unless proven innocent

many examples of this racist and biased conduct by media and political parties like da ",17:12:05 14:01:32,South Africa,"['Racist', 'White', 'Black', 'Corruption', 'Racist', 'Biased', 'DA']"
16416,in the horror of our daily existence in sa this one story is head amp shoulders above the graft corruption etc this is the result folks crythebelovedchildrensa ,17:12:05 12:35:22,Johannesburg,"['graft', 'corruption', 'CrythebelovedchildrenSA']"
16427,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  14 ,17:12:05 12:25:05,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
16429,novoteramaphosa i wish ramaphosa can hear people thought about you instead of spending time with your mistresses spend time on how u can leave sa and corruption ramaphosa u are unacceptable dirt of sa which need to clean from sa with its wmc team  ,17:12:05 12:20:37,South Africa,"['NoVOteRamaphosa', 'Ramaphosa', 'corruption', 'Ramaphosa', 'WMC']"
16466, there are so many different investigations that were meant toare taking place because of the corruption it mind boggling i just hope somebody somewhere is keeping a register so when these rouges are gone or out of power they can be charged one day  cant wait,17:12:05 11:14:38,"Cape Town, South Africa",['CORRUPTION']
16486,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  12 ,17:12:05 10:35:05,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
16502,"the 7 areas of statecapture gt curiosity p 47
latest issue of the new witsresearch mag features research amp researchers that interrogate capital monopolycapital corruption as we head toward ancconference 2017  ",17:12:05 10:02:06,Johannesburg,"['statecapture', 'Curiosity', 'WitsResearch', 'capital', 'monopolycapital', 'corruption', 'ANCconference']"
16512,brabdsa what a waste of money incoherent stakeholder engagement strategy southafrica reputation deficit more about governance leadership corruption than about foreignpolicy  za official ,17:12:05 09:35:15,South Africa,"['BrabdSA', 'SouthAfrica', 'reputation', 'governance', 'leadership', 'corruption', 'foreignpolicy']"
16513,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  11 ,17:12:05 09:35:03,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
16519,"  the likes of you  lied to many illiterate and poor  voters in 2014 that zuma was not the anc and that they must vote anc because not all anc potatoe bag is rotten results
corruption 
statecapture",17:12:05 09:25:58,Pretoria,"['CORRUPTION', 'StateCapture']"
16557,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  10 ,17:12:05 08:10:06,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
16567,"management fraud amp corruption risks in africa
 ",17:12:05 07:53:17,"Johannesburg, South Africa","['Fraud', 'Corruption']"
16617,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  7 ,17:12:05 05:35:05,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
16660, if you want true liberation learn from about stevebiko  the new struggle is about corruption entitlement which hinders transformation  remember stealing is not transformation  and abused affirmative action neither wake up comrade to the realities of southafrica,17:12:05 04:15:45,South Africa,"['SteveBiko', 'corruption', 'transformation', 'SouthAfrica']"
16664,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  6 ,17:12:05 04:10:04,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
16721,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  4 ,17:12:05 02:35:03,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
16770,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  2 ,17:12:05 00:55:04,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
16805,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  1 ,17:12:04 23:35:05,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
16824,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  0 ,17:12:04 22:55:07,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
16858, mandelafuneral for heavens sake more probes when will any senior politician govt or soe official be prosecuted for corruption looting amp wanton waste of publicmoney,17:12:04 21:46:15,"Cape Town, South Africa","['MandelaFuneral', 'SOE', 'corruption', 'PublicMoney']"
16881,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  22 ,17:12:04 20:40:07,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
16921,"dd once again uncovers the truth kudos to  and zuzile  as a side note good to see solid work coming from the office of the publicprotector   corruption dailydispatch blackexcellence
",17:12:04 19:04:07,South Africa,"['PublicProtector', 'CORRUPTION', 'DailyDispatch', 'BlackExcellence']"
16933,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  20 ,17:12:04 18:40:07,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
16964, anthony now i understand why i see so many luxurious top range range rover v8 s driving around here in midrand madibafuneral corruption,17:12:04 17:26:02,South Africa,"['MadibaFuneral', 'CORRUPTION']"
16978,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  19 ,17:12:04 17:05:16,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
16994,"corruption is sad unexpected no but profoundly sad  
fruits of nepotism ",17:12:04 16:51:43,"Johannesburg, RSA","['Corruption', 'nepotism']"
17023,south africa s bank governor lesetja kganyago  says new technology can help fight corruption  pod cast ,17:12:04 16:00:40,South Africa,"['corruption', 'pod']"
17040,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  17 ,17:12:04 15:35:08,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
17078, is there anything just anything that is above board with this anc government corruption mandelafuneral,17:12:04 14:50:37,South Africa,"['CORRUPTION', 'MandelaFuneral']"
17146,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership 14 ,17:12:04 12:25:06,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
17158,ramaphosa is part of the corrupt team that is guided and aided by whitemonopolycapital and his standing as deputypresident of the country serves to facilitate further corruption        ,17:12:04 12:04:14,South Africa,"['Ramaphosa', 'corrupt', 'whitemonopolycapital', 'DeputyPresident', 'corruption']"
17159,what do ordinary citizens in southafrica think about corruption and statecapture in the country  has done the research heres a preview of the insights to be released wednesday   ,17:12:04 12:00:34,"Johannesburg, South Africa","['SouthAfrica', 'CORRUPTION', 'StateCapture', 'research', 'Insights']"
17160,mondaymotivation  speak up against corruption rt to raise your voice ,17:12:04 11:59:27,South Africa,"['MondayMotivation', 'corruption']"
17177,"new curiosity  issue 3 capital who owns you  
gt issue 3 of  new research mag focuses on capital in the context of political economy monopolycapital corruption ownership and statecapture ",17:12:04 11:35:42,Johannesburg,"['Curiosity', 'monopolycapital', 'corruption', 'statecapture']"
17208,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership 12 ,17:12:04 10:35:05,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
17213,this proposed tax increase could spell big trouble for south africa southafrica corruption tax inequality unemployment taxrise rampant governmentexpenditure anc zuma jacobzuma economy expense lifestyle poverty ,17:12:04 10:30:35,South Africa,"['southafrica', 'corruption', 'tax', 'inequality', 'unemployment', 'taxrise', 'rampant', 'governmentexpenditure', 'ANC', 'zuma', 'jacobzuma', 'economy', 'expense', 'lifestyle', 'poverty']"
17222,supplier and saps supply chain management team on 2011 old trafford jaunt  daily maverick  corruption saps scopa,17:12:04 10:12:26,"Cape Town, South Africa","['corruption', 'SAPS', 'Scopa']"
17244,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption 11 ,17:12:04 09:35:03,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
17280,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership 10 ,17:12:04 08:10:06,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
17292,on corruption ,17:12:04 07:46:51,"Johannesburg, South Africa",['corruption']
17309, poor mandela even his funeral was not insulated from the looting amp corruption of his shameless fellow anccadres what an amoral organisation with its thieving ancdeployees at every level of govt,17:12:04 07:08:54,"Cape Town, South Africa","['Mandela', 'corruption', 'ANCcadres', 'ANCdeployees']"
17319,a story that appeared first on  on friday new research from  gives insights into the opinions of ordinary citizens in southafrica around corruption amp statecapture  ,17:12:04 06:38:02,"Johannesburg, South Africa","['story', 'research', 'Insights', 'SouthAfrica', 'CORRUPTION', 'StateCapture']"
17323,corruption and statecapture research gives  voice  to ordinary southafricans  infusionknowledgehub  ,17:12:04 06:25:28,South Africa,"['Corruption', 'StateCapture', 'Research', 'SouthAfricans', 'InfusionKnowledgeHub']"
17334,"medical aid schemes increase above inflation
can attribute to statecapture 
corruption ",17:12:04 05:43:33,"MIDRAND,SOUTH AFRICA","['StateCapture', 'corruption']"
17337,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership 7 ,17:12:04 05:35:02,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
