,Text,Datetime,Location,Hashtags
22481,"women with great ideas to bring change amp make the country free from poverty corruption supportdlaminizuma votedlaminizuma
a person like dlaminizuma has her mind amp right place amp take the right decision for the country vote ndz17     ",17:11:25 09:08:59,South Africa,"['poverty', 'corruption', 'supportdlaminizuma', 'votedlaminizuma', 'dlaminizuma', 'Vote', 'NDZ17']"
22497,why does it seem that for every legitimate finger pointed at the zuma gupta crime syndicate there are 3 accusatory fingers pointing bank at the corporate accusers corruption multichoice  bribes kickbacks economicmeltdown,17:11:25 08:07:46,South Africa,"['Zuma', 'Gupta', 'Corruption', 'Multichoice', 'Bribes', 'Kickbacks', 'EconomicMeltdown']"
22509,"if you don t vote you get a govt you didn t elect get involved in politics in whichever way possible 

2019elections will make or break  

you should note that on the way to 2019 corruption under the watch of the anc led govt is robbing us of our future

roadto2019",17:11:25 07:15:33,Cape Town,"['2019Elections', 'Corruption', 'ANC', 'Roadto2019']"
22510,wed like to thank zuma anc ancnec government and their leaders the zuptas for championing corruption as their radicaleconomictransformation strategy and plunging the poorest of the poor further below the breadline junkstatus  ,17:11:25 07:14:43,South Africa,"['Zuma', 'ANC', 'ANCNEC', 'Zuptas', 'Corruption', 'RadicalEconomicTransformation', 'junkstatus']"
22531,"does this suggest an endemic corruption present in almost all business these days 
is there anyone who has not got a finger in the pie corruption statecapture norulescapitalism ",17:11:25 05:30:54,South Africa,"['Corruption', 'StateCapture', 'NoRulesCapitalism']"
22641,"sos help emergency toxicair enviroserv poisoning environment crime massmurder crimesagainsthumanity corruption illegal airpollution torture abuse humanrightsviolations abovethelaw psychotic liars deceivers evil wastecrimes
the poisoning never ends",17:11:24 20:49:38,"Durban, South Africa","['SOS', 'Help', 'Emergency', 'ToxicAir', 'Enviroserv', 'Poisoning', 'Environment', 'Crime', 'MassMurder', 'CrimesAgainstHumanity', 'Corruption', 'Illegal', 'AirPollution', 'Torture', 'Abuse', 'HumanRightsViolations', 'AboveTheLaw', 'Psychotic', 'Liars', 'Deceivers', 'Evil', 'WasteCrimes']"
22721,if you are against corruption and the disregard for the human component in service share saamustfall ,17:11:24 17:08:03,"Port Elizabeth, South Africa","['corruption', 'SAAmustfall']"
22825,treacherous goings on  faithless muthambi flying her colours like anyevery zuma stooge placement shes one of his obeying his every command so he should go down with her and her with himnot so corruption zuptas ,17:11:24 13:28:04,South Africa,"['Muthambi', 'Zuma', 'Corruption', 'Zuptas']"
22857,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  14 ,17:11:24 12:25:07,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
22895,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  12 ,17:11:24 10:35:06,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
22897,"ramaphosa is another name of corruption
he did many scams amp loot in a country but whitemedia hide all
now if he becomes president that means there are no employment no growth just more disasters in the country novoteramaphosa     ",17:11:24 10:17:55,South Africa,"['Ramaphosa', 'corruption', 'whitemedia', 'NoVoteRamaphosa']"
22915,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  11 ,17:11:24 09:35:06,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
22931,if npa did their job with politicians as well as they did it with the oscarpistorius case sa would be corruption statecapture,17:11:24 08:54:30,South Africa,"['NPA', 'OscarPistorius', 'CORRUPTION', 'StateCapture']"
22947,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  10 ,17:11:24 08:10:07,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
22962,patriciadelille claims fraud allegations attempts to stop her lowcost housing plans  do you believe her corruption ,17:11:24 07:22:31,South Africa,"['PatriciaDeLille', 'Corruption']"
22994,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  7 ,17:11:24 05:35:02,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
23012,zuma appointed these dysfunctional ministers to his parliament for his own ends shouldnt he be personally held responsible for their criminal activity as he is their ceo  lifeesidimeni manamela anc corruption eskom sassa etcetc ad nauseum,17:11:24 04:50:28,South Africa,"['Zuma', 'LifeEsidimeni', 'Manamela', 'ANC', 'Corruption', 'Eskom', 'SASSA']"
23040,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  4 ,17:11:24 02:35:04,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
23054,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  2 ,17:11:24 00:55:08,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
23069,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  1 ,17:11:23 23:35:05,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
23086,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  0 ,17:11:23 22:55:07,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
23114,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  0 ,17:12:31 22:55:07,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
23116,read frank chikanes book im inspired again about public service zuma cyrilramaphosa,17:12:31 22:41:49,"Pretoria, South Africa","['Zuma', 'cyrilramaphosa']"
23122,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest  22 ,17:12:31 20:25:04,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
23128,hanekom  no chance derek zuma will have to be pushed,17:12:31 19:25:50,"Johannesburg, South Africa",['zuma']
23131,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  20 ,17:12:31 18:40:04,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
23132,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest  20 ,17:12:31 18:35:05,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
23134, this was zuma s 2017,17:12:31 17:48:21,"Bloemfontein, South Africa",['Zuma']
23135,here s a video of zuma keeper roy moodley after he d crashed a golf cart in a stream it s the small pleasures  ,17:12:31 17:31:02,"Johannesburg, South Africa",['Zuma']
23136,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest  19 ,17:12:31 17:25:06,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
23137,com yes indeed we insist on  nay we worship our hallowed  democracy and we get trump and zuma to name but a few stupid is as stupid doeshappy new year,17:12:31 17:19:06,South Africa,"['Democracy', 'Trump', 'Zuma']"
23138,yes indeed we insist on  nay we worship our hallowed  democracy and we get trump and zuma to name but a few stupid is as stupid doeshappy new year ,17:12:31 17:16:56,South Africa,"['Democracy', 'Trump', 'Zuma']"
23142,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  17 ,17:12:31 15:35:04,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
23143, zuma is the latest example of zero,17:12:31 14:44:27,"Cape Town, South Africa",['Zuma']
23144,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest  16 ,17:12:31 14:25:05,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
23153, i have a newyearsmessage for zuma can he resign as  of the country on newyearseve2017  that will be the best present to give us going into 2018  justsaying,17:12:31 11:29:16,"Evander, South Africa","['newyearsmessage', 'Zuma', 'NewYearsEve2017', 'JustSaying']"
23155,issa free as per zuma ,17:12:31 10:36:40,"Johannesburg, South Africa",['Zuma']
23156,"dear  we are not interested in what you have to say 

you have no credibility

you have divided the people of this country and sold them out

go to court and prove us wrong

the will of the people will prevail

zumaimpeachment zuma  ",17:12:31 10:11:45,South Africa,"['ZumaImpeachment', 'Zuma']"
23158,president jacob zumas message for the new year ,17:12:31 09:58:46,"Johannesburg, South Africa",['Zuma']
23159," highlights of pset policy by  zuma
 fixes 1 of  gdp as subsidy outlay on education 
 no tuition fee increment for students earning up to r600000 a yr 2018
 all poor and working class sa students enrolled will be funded through grants and not loans
freeeducation ",17:12:31 09:47:30,South Africa,"['Zuma', 'freeeducation']"
23160,how can improving the quality of life of the south african people especially the poor and the working class remains a key priority of government when anc amp zuma still have nkandla hanging around their corrupt fat necks ,17:12:31 09:41:01,South Africa,"['ANC', 'Zuma', 'Nkandla']"
23161,zuma to intensify roll out of ret in 2018  is the  selling south africans dreams ,17:12:31 09:39:22,South Africa,"['Zuma', 'RET']"
23162,zuma always omits to mention his centrality to grand theft state amp giving sa the middle finger the only thing that would have made this bs tolerable would have been the part where he announced his resignation apparently not zumaimpeachment ,17:12:31 09:11:34,"Cape Town, South Africa","['Zuma', 'ZumaImpeachment']"
23163,"day 6  zuma still stands

wishing all south africans a tolerant respectful and unified new year

may our countrys leadership failures be left in the past and may we prosper under a credible and ethical leadership ",17:12:31 09:09:47,South Africa,['Zuma']
23164,the only person in sa going to the 2018 with doubt is zuma,17:12:31 08:55:54,"Soweto, South Africa",['Zuma']
23167,"  zuma s pset policy to fix 1 of the gdp as an outlay on education marks a major victory of his resolve to empower the black natives against wmc lobby leaders within the anc like ramaphosa
freeeducation
read here
 
",17:12:31 08:37:30,South Africa,"['Zuma', 'WMC', 'ANC', 'Ramaphosa', 'freeeducation']"
23168,stellies and you make me think me prof how will this one have a negative influence on the lifelyhood of those who bear the family name zuma in generations to come even the direct offspring of how many wifes it already affected his exwife and his son dudu,17:12:31 08:33:54,"Johannesburg, South Africa🇿🇦",['Zuma']
23169,zuma ,17:12:31 08:24:46,"Johannesburg, South Africa",['Zuma']
23171,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  10 ,17:12:31 08:10:04,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
23173,"  have u read an article
zuma s pset policy to fix 1 of the gdp as an outlay on education marks a major victory of his resolve to empower the black natives against wmc lobby leaders within the anc like ramaphosa
freeeducation
read here
 
",17:12:31 07:59:50,"Johannesburg, South Africa","['Zuma', 'WMC', 'ANC', 'Ramaphosa', 'freeeducation']"
23174, zuma zumaimpeachment  step down for a better 2018,17:12:31 07:37:57,"Cape Town, South Africa","['zuma', 'ZumaImpeachment']"
23178," well its a great news and i am really thankful to zuma who supports ret which results in
 reindustrialising sas economy
 emphasis on black ownership
 an end to cadre deployment
 state in the driving seat of development ",17:12:31 07:20:10,South Africa,"['Zuma', 'RET']"
23181,"1 our loyalty to the entire constitution and the rule of law
 
2 our shared and unswervin dedication to oppose zuma attempts to erode the rule of law and abuse the power of his office until he is peacefully and legally removed from power

mtnbrightside",17:12:31 06:56:28,Cape Town,"['Zuma', 'MTNBrightSide']"
23182,"thread  resistance mission statement

as the corrupt zuma admin amp his unscrupulous base claws desperately to hold on 2 powerwe see gupta activists creepin inpretendin2 be members of the resistance in order 2 sow discord we should have only 2 priorities
mtnbrightside",17:12:31 06:56:15,Cape Town,"['Zuma', 'Gupta', 'MTNBrightSide']"
23183, what ever zuma say now whether its right or wrong it fall on deaf ears he lied too many times counting down notmypresident,17:12:31 06:54:44,south africa,"['Zuma', 'NotMyPresident']"
