Text,Datetime,Location,Hashtags
anc da eff ifp 2014elections savotes2014 sabcnews da making moves,14:05:08 03:42:21,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', '2014Elections', 'SAvotes2014', 'SabcNews']"
20 vote tallied anc 559 vote da 31 eff 38 ifp 2 nfp 14 vfplus 13,14:05:08 03:26:42,"Cape Town, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus']"
20 vote tallied anc 559 vote da 31 eff 38 ifp 2 nfp 14 vfplus 13 votesa votingday 2014elections,14:05:08 03:07:58,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']"
19 vote tallied anc 558 vote da 311 eff 37 ifp 2 vfplus 14 votesa votingday 2014elections,14:05:08 02:55:28,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']"
early results rt 173 vote tallied anc 555 da 317 eff 37 ifp 19 vfplus 13 votesa votingday 2014elections,14:05:08 02:44:24,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']"
181 vote tallied anc 555 vote da 314 eff 37 ifp 2 vfplus 13 votesa votingday 2014elections,14:05:08 02:41:04,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']"
173 vote tallied anc 555 vote da 317 eff 37 ifp 19 vfplus 13 votesa votingday 2014elections,14:05:08 02:31:32,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']"
almost 17 vote tallied anc 553 vote da 32 eff 36 ifp 18 vfplus 14 votesa votingday 2014elections,14:05:08 02:26:05,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']"
almost 15 vote tallied anc 549 vote da 325 eff 36 ifp 16 vfplus 14 votesa votingday 2014elections,14:05:08 02:06:56,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']"
kwazulunatal 11 vote tallied anc 634 vote da 152 ifp 103 nfp 74 eff 14 votesa 2014elections,14:05:08 01:54:12,"Johannesburg, South Africa","['ANC', 'DA', 'IFP', 'NFP', 'EFF', 'VoteSA', '2014Elections']"
almost 12 vote tallied anc 547 vote da 328 eff 36 ifp 16 electionday votesa votingday 2014elections,14:05:08 01:31:31,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'ElectionDay', 'VoteSA', 'VotingDay', '2014Elections']"
ifp partyagent jus lost elections says bazoythumela ngezulu party bazobafakela umbani,14:05:07 22:39:58,"Durban, South Africa",['IFP']
7mins later sign nfp ifp stats improving elections2014,14:05:07 21:57:13,"Durban, South Africa","['NFP', 'IFP', 'Elections2014']"
happened ifp kzn elections2014,14:05:07 21:47:16,"Durban, South Africa","['IFP', 'Elections2014']"
voted elections2014 eff ivotedanc da ifp nfp udm agang ff cope acdp azapo mf id pac sacp ucdp apc whch 1,14:05:07 11:49:33,"Durban, South Africa","['Elections2014', 'EFF', 'I_Voted_ANC', 'DA', 'IFP', 'NFP', 'UDM', 'AGANG', 'FF', 'COPE', 'ACDP', 'AZAPO', 'MF', 'ID', 'PAC', 'SACP', 'UCDP', 'APC']"
anc eff da udm ucpd cope ifp azapo daggaparty vf freedomfront hashtageverything hashtagwars vote secret votesa,14:05:07 08:59:06,South Africa,"['ANC', 'EFF', 'DA', 'UDM', 'UCPD', 'COPE', 'IFP', 'AZAPO', 'DAGGAParty', 'VF', 'FreedomFront', 'hashtagEverything', 'hashtagwars', 'VoteSA']"
never knew 1 rt 1st time seeing dr mangosuthu buthelezis wife votingday ulundi ifp theyre vote,14:05:07 08:24:32,South Africa,"['VotingDay', 'Ulundi', 'IFP']"
voting viva comrades voting anc da ifp etc,14:05:07 08:03:29,South Africa,"['SouthAfrica', 'ANC', 'DA', 'IFP']"
wonder vote ifp,14:05:07 07:40:19,Pietermaritzburg,['IFP']
every body anc da eff vote ever happened ifp ugatsha indoda ongayethemba cope,14:05:07 06:46:25,"Durban, South Africa","['ANC', 'DA', 'Eff', 'IFP', 'Cope']"
pps craze lol lets vote guys mangusotho buthelezi ifp vote zulu man n good sex,14:05:07 06:15:54,"Pietermaritzburg, ZN, RSA","['Mangusotho', 'IFP']"
ifp leader concerned election intimidation fraud times live,14:05:07 05:04:53,South Africa,['IFP']
haha reminds dadifp nevertovoteagain,14:05:06 22:29:32,"Durban, South Africa","['IFP', 'NeverToVoteAgain']"
please vote ifp yebo,14:05:06 20:21:32,Tembisa,['IFP']
us tomoro voting anc thursday voting eff friday da next week thursday vote ifp,14:05:06 18:45:09,"Johannesburg, South Africa","['ANC', 'EFF', 'DA', 'IFP']"
vote ifp,14:05:06 13:45:54,"Durban, South Africa",['IFP']
ifp concerned election incidents news24,14:05:06 11:44:21,South Africa,['IFP']
whats udm really going get 1 votes wont even mention cope ifp,14:05:06 11:29:50,"Cape Town, South Africa","['UDM', 'COPE', 'IFP']"
order greatest number votes ancdacopeifpudmeff prediction southafricandemocraticelection anc greater 58,14:05:06 11:29:16,"Port Elizabeth, South Africa","['ANC', 'DA', 'COPE', 'IFP', 'UDM', 'EFF', 'SouthAfricanDemocraticElection']"
lol ah dont know u want im voting ifp,14:05:06 06:54:01,"Durban, South Africa",['IFP']
wheres anc r u voting tomorrow da ifp anc nfp agangsa eff cope udm sacp pac apc ffp ubuntuparty patriotic,14:05:06 04:52:09,"Pretoria, South Africa","['DA', 'IFP', 'ANC', 'NFP', 'AGANGSA', 'EFF', 'COPE', 'UDM', 'SACP', 'PAC', 'APC', 'FFP', 'UBUNTUPARTY', 'PATRIOTIC']"
r u voting tomorrow da ifp anc nfp agangsa eff cope udm sacp pac apc ffp ubuntuparty patriotic etc,14:05:06 04:50:34,South Africa,"['DA', 'IFP', 'ANC', 'NFP', 'AGANGSA', 'EFF', 'COPE', 'UDM', 'SACP', 'PAC', 'APC', 'FFP', 'UBUNTUPARTY', 'PATRIOTIC']"
morning 06 may 2014 less 24 hours vote anc eff da ifp nfp ff acdp pac,14:05:06 03:53:44,"Johannesburg, South Africa","['vote', 'anc', 'eff', 'DA', 'IFP', 'NFP', 'FF', 'ACDP', 'PAC']"
education think still need little convincing vote anc da cope eff ifp udm else,14:05:05 19:51:47,"Cape Town, South Africa","['ANC', 'DA', 'COPE', 'EFF', 'IFP', 'UDM']"
rt kungwane ready vote viva ifp,14:05:05 17:52:26,"Durban, South Africa",['IFP']
ifp president iec hire satu teacherswhile satu cosatugtgtanc call dat freean fair election,14:05:05 17:35:44,"Durban, South Africa",['ifp']
ifp president iec hire satu teacherswhile satu cosatugtgtanc call dat free election,14:05:05 17:34:29,"Durban, South Africa",['ifp']
says dont care vote vote south africa 2014election anc da eff ifp vf etc,14:05:05 11:38:16,"Centurion, South Africa","['2014Election', 'ANC', 'DA', 'EFF', 'IFP', 'VF', 'Etc']"
together anc da eff get 90 vote cope ifp udm agangsa split remaining 10 saelections2014,14:05:05 07:59:17,"Cape Town, South Africa","['ANC', 'DA', 'EFF', 'COPE', 'IFP', 'UDM', 'AgangSA', 'SAElections2014']"
ill vote political party buy bis week anc eff ifp da cope,14:05:05 07:38:19,"Barberton, South Africa","['ANC', 'EFF', 'IFP', 'DA', 'COPE']"
go vote party choice anc da eff cope ifp etc let voice heard,14:05:04 16:32:40,Mpumalanga,"['ANC', 'DA', 'EFF', 'COPE', 'IFP']"
deserve coverage like eff da cope udm ifp commend enca fair coverage election rallies,14:05:04 14:06:48,"South Africa, Johannesburg","['eff', 'da', 'cope', 'udm', 'ifp', 'enca']"
voting anc like deciding go sleep yo uncles house brutally molested u da eff daba ifp nfp etc,14:05:04 11:39:17,"Boksburg, South Africa","['ANC', 'DA', 'EFF', 'DABA', 'IFP', 'NFP', 'Etc']"
dont see elections vibe communityit posters anc ifp think ayikho ida ne e eff lapha,14:05:03 08:23:19,South Africa,"['ANC', 'IFP', 'DA', 'EFF']"
rolling live coverage political parties wrap election campaigns weekend live dstv 405 anc da eff cope ifp,14:05:03 05:07:38,South Africa,"['ANC', 'DA', 'EFF', 'COPE', 'IFP']"
voting party legalize weed kushso let games begin anc da eff cope ifp,14:05:02 14:00:54,"South Africa, Johannesburg","['voting', 'weed', 'kush', 'ANC', 'DA', 'EFF', 'COPE', 'IFP']"
2014elections cdp da ifp nfp azapo packissparty udm dikwangkwetla,14:05:02 13:46:36,South Africa,"['2014Elections', 'DA', 'IFP', 'Azapo', 'PAC', 'KissParty', 'UDM', 'Dikwangkwetla']"
ifp cope agang dead ducks really left standing elections,14:05:02 13:20:06,South Africa,"['IFP', 'Cope', 'Agang']"
buthelezi free fair elections ifp defend stance nkandla,14:05:01 15:06:33,"Durban, South Africa","['IFP', 'Nkandla']"
first ifp poster seen gautengelections2014 rmb sandton,14:04:29 05:19:42,Pretoria,"['IFP', 'elections2014']"
six members anc ifp member vote nkandlacommittee deferred 5thparliament nkandlacommitteesinks,14:04:28 13:45:42,"Cape Town, Western Cape","['ANC', 'IFP', 'NkandlaCommittee', '5thParliament', 'NkandlaCommitteeSinks']"
sabcelections cope sounds relevant smmes ifp isnt promising anc didnt respect time mvoko cut ja neh,14:04:27 16:57:35,South Africa,"['SABCElections', 'COPE', 'IFP', 'ANC']"
heating anc ifp da cope sabcelections,14:04:27 16:29:46,"Johannesburg, South Africa","['ANC', 'IFP', 'DA', 'COPE', 'SABCelections']"
vote next month eff ifp cope anc nfp udm da fff acdp,14:04:26 13:09:34,"Johannesburg, South Africa","['EFF', 'IFP', 'COPE', 'ANC', 'NFP', 'UDM', 'DA', 'FFF', 'ACDP']"
ifp says vote campaign reckless irresponsible puts democracy bin witsdebate,14:04:24 18:47:33,South Africa,"['IFP', 'WitsDebate']"
eff never contested election rather parties udm ifp nfp azapo vf powerdebate,14:04:23 08:16:36,"Cape Town, Western Cape","['EFF', 'UDM', 'IFP', 'NFP', 'AZAPO', 'VF', 'PowerDebate']"
yourvote ifpgtindependent free picturesgtgtk gwababacirclegtgt 2014elections,14:04:22 18:46:35,South Africa,"['YourVote', 'IFP', 'GwababaCircle', '2014Elections']"
ayi mina ill vote anc fuck parties shock nxa ifp,14:04:16 18:38:17,South Africa ,['IFP']
voting banners anc together move south africa forward ifp power minorityfront raj rotfl,14:04:16 08:21:01,"Durbz, SA","['ANC', 'IFP', 'MinorityFront']"
everyone thinks anc stuff ballot boxes would expect opposition consider need votes da eff ifp etc,14:04:14 07:10:51,South Africa,"['DA', 'EFF', 'IFP', 'etc']"
fight zululand election2014 nfp ifp anc kamagwazamsibi,14:04:13 18:35:20,"Bellville, South Africa","['election2014', 'NFP', 'IFP', 'ANC', 'kaMagwazaMsibi']"
ifp singh know theres close relationship sabc anc given fact sabc ceo asked people kzn vote anc,14:04:13 09:29:26,Midrand,"['IFP', 'SABC', 'ANC']"
interesting see political parties wasting money election street pole posters agang ubuntu ifp likeits1999,14:04:12 14:46:24,"Cape Town, South Africa","['Agang', 'Ubuntu', 'IFP', 'LikeIts1999']"
ifp leon swimmer promotes cooler summers warmer winters poor residents ctn practical electiondebate,14:04:12 11:11:51,"Durban, South Africa","['IFP', 'practical', 'ElectionDebate']"
wish could rip placards belonging political parties dont vote namely agang anc ifp eff thisiswesterncape,14:04:10 15:59:09,"Cape Town, South Africa","['AGANG', 'ANC', 'IFP', 'EFF', 'thisiswesterncape']"
already voting cos stupid smirk face placard really going ifp,14:04:10 15:51:37,"Cape Town, South Africa",['IFP']
ifp spokesperson focusing building human capacity deliver health healthvote2014,14:04:10 08:35:05,"Johannesburg, South Africa","['IFP', 'healthvote2014']"
ya neh enough today unrefined groups redi tlabis election debate anc finla ifp need bells,14:04:09 12:20:09,South Africa,"['ANC', 'FINLA', 'IFP']"
nice party addresses appalling matric pass rate education ifp 702electiondebate,14:04:09 08:30:36,Pretoria,"['education', 'IFP', '702ElectionDebate']"
oh oooook ifp acknowledge 702electionsdebate,14:04:09 08:29:27,Johannesburg,"['IFP', '702ElectionsDebate']"
elect eff 5th7th may 2014saelections rescue black consciousness momentum viva eff udm pac ifp viva,14:04:07 19:40:57,Johannesburg,"['EFF', '2014SAelections', 'EFF', 'UDM', 'PAC', 'IFP']"
kzn bielection yesterday saw political parties return wards even ward 39 durban become war zone remain ifp ward,14:03:27 03:00:20,"Durban, South Africa",['IFP']
everyday praveen gordhan naren singh stop street meet dad politics anc ifp elections,14:03:26 18:16:19,"Johannesburg, South Africa","['politics', 'Anc', 'Ifp', 'Elections']"
anc ifp eff da mf vote must right vote,14:03:26 16:09:30,"durban, south africa","['ANC', 'IFP', 'EFF', 'DA', 'MF']"
eyes kwamashu byelections ifp,14:03:25 14:06:33,Midrand,['IFP']
sibongile nkomo ifp get coalition party elections watch interface sabc3,14:03:25 10:10:22,Johannesburg,"['IFP', 'Interface', 'Sabc3']"
everyday praveen gordhan naren singh stop street meet dad politics anc ifp elections,14:03:23 11:27:48,"South Africa, Estcourt ","['politics', 'Anc', 'Ifp', 'Elections']"
kwamashu rally part buildup ifp national campaign upcoming general elections ann7,14:03:23 05:44:08,South Africa,"['IFP', 'ANN7']"
ifp senior leadership host partys final byelection rally ahead crucial byelection kwamashu durban ann7,14:03:23 05:41:42,South Africa,"['IFP', 'ANN7']"
im voting year right thing first time cant wait put cross anc da eff azapo pap nfp ifp ffp,14:03:22 18:47:54,"KwaGuqa, South Africa","['ANC', 'DA', 'EFF', 'AZAPO', 'PAP', 'NFP', 'IFP', 'FFP']"
represented panel eff da acdp anc ifp mf cope nfp youthvote2014 phendula,14:03:22 08:38:37,"Durban, South Africa","['EFF', 'DA', 'ACDP', 'ANC', 'IFP', 'MF', 'COPE', 'NFP', 'youthvote2014', 'phendula']"
nfp knows target numerous posters alongside ifp close thokoza hostels elections2014,14:03:19 09:07:05,South Africa,"['NFP', 'IFP', 'Elections2014']"
ifp target coming election get votes nfp lol wonder political statement personal ifp sg,14:03:13 06:11:19,"Durban, South Africa","['IFP', 'NFP']"
ifp ran kzn 1994 1999 2014 election last nail coffin ifp justicefactor dstv 403 830pm,14:03:10 15:57:43,"New York, Johannesburg","['IFP', 'JusticeFactor']"
dear mr buthelezi ifp ruled kzn well 10 years people voted party ever since,14:03:07 13:23:43,South Africa,['IFP']
exclusion cope udm ifp among others abasaelectiondebate tell untold story,14:03:07 07:40:37,South Africa,"['Cope', 'UDM', 'IFP', 'ABASAElectionDebate']"
nangu umntwana wakwaphindangene ethi kusezandleni zenu vote ifp earth would vote sharing same1,14:03:05 15:29:11,"Durban, South Africa",['IFP']
vote ifp,14:03:04 17:25:20,johannesburg,['IFP']
ifp win province kuvukiland 2014elections,14:03:04 09:17:05,"South Africa, Zululand, Ulundi","['IFP', '2014Elections']"
vote based todays debate vote would go ifp electiondebate sabcelections,14:03:02 17:04:41,Cape Town,"['IFP', 'ElectionDebate', 'sabcelections']"
nkululeko chap well spokenhe would make awesome leader ifp reasoning strong electiondebate sabc1,14:03:02 16:35:03,South Africa,"['IFP', 'ElectionDebate']"
confidence ifp youth dude need come real vanguard movement eff electiondebate,14:03:02 16:14:30,Johannesburg,"['IFP', 'electiondebate']"
next sabcelections youthdebate da anc ifp agang leadsa befonk,14:03:02 16:02:28,"Cape Town, South Africa","['SABCelections', 'YouthDebate', 'DA', 'ANC', 'IFP', 'AGANG', 'LeadSA', 'Befonk']"
ifp election manifest kingzwelithinstadum,14:03:02 12:08:03,"Richard's Bay, South Africa","['IFP', 'KingZwelithinStadum']"
ay angathi ngizozi votelela ifp bakithi ama zulu awafunwa ndawo atleast mangosuthu welcome open arms viva ifp viva ifp,14:03:02 11:41:23,South Africa,['IFP']
ifp womans brigade says rape win national election,14:03:02 11:32:47,"Gleneagles, Johannesburg ",['IFP']
anc eff voting next elections da anc eff cope agang ff acdp ifp,14:02:24 17:34:07,South Africa,"['DA', 'ANC', 'EFF', 'COPE', 'AGANG', 'FF', 'ACDP', 'IFP']"
political parties need close shop acdp ucdp pac cope ifp nfp agang ffplus mf dikwankwetla udm votes 4,14:02:23 18:08:45,"Bloem and Welkom, South Africa","['ACDP', 'UCDP', 'PAC', 'COPE', 'IFP', 'NFP', 'Agang', 'FFPlus', 'MF', 'Dikwankwetla', 'UDM']"
going vote lets see makes sense eff anc ifp da cope udm art thou kiss party soccer party,14:02:23 11:24:18,"Soweto, South Africa","['EFF', 'ANC', 'IFP', 'DA', 'Cope', 'UDM']"
vote party legalizes weed south africa anc da ifp mf elections sign paper,14:02:20 20:41:22,South Africa,"['anc', 'da', 'ifp', 'mf', 'elections']"
great news ifp vote medical innovation bill presented parliament via ifp,14:02:20 08:10:44,"Johannesburg, South Africa",['IFP']
sonadebate buthelezi calls anc poor party lost principles urges people vote ifp,14:02:18 13:19:13,"Johannesburg, South Africa","['SonaDebate', 'ANC', 'IFP']"
rt sona2014 ifp buthelezi elections speech amusing said theres good story tell reaction,14:02:13 20:07:44,"Mmotwaneng, South Africa","['SONA2014', 'IFP', 'reaction']"
sona2014 ifp buthelezi elections speech amusing said theres good story tell reaction,14:02:13 18:59:52,Midrand,"['SONA2014', 'IFP', 'reaction']"
kuvalwa nini ukuvu register voting ifp baybay,14:02:08 12:33:17,"Johannesburg, south africa",['IFP']
votingstation ngyobhalisela kuvota ngyi bornfree ifp,14:02:08 10:28:28,"Secunda, South Africa","['voting_station', 'bornFree', 'IFP']"
vote da u want job careervote anc u dnt want changes vote eff u r risk taker vote ifp reason,14:02:05 11:40:49,South Africa,"['DA', 'ANC', 'EFF', 'IFP']"
buthelezi starts going history ifp electiondebate sacci mv,14:02:05 07:25:50,Midrand,"['IFP', 'ElectionDebate', 'Sacci']"
rt prince buthelezi ifp joined us would like ask ifp sacci ourvoteourvoice,14:02:05 06:15:47,Johannesburg,"['IFP', 'SACCI', 'OurVoteOurVoice']"
dagang effifpanc election2014 ivotesa uhamba naban,14:01:28 08:33:12,johannesburg,"['DAgang', 'EFF', 'IFP', 'ANC', 'Election2014', 'ivoteSA']"
eff ifp voteeff2014,14:01:20 17:09:32,"Sebokeng,South Africa","['EFF', 'IFP', 'VoteEFF2014']"
vote year ancto corrupt da da da efffighting radical change ifpdied water,14:01:20 01:42:42,"Midrand, South Africa","['ANC', 'DA', 'EFF', 'IFP']"
elections together bring changes elections vukuzenzele anc da eff ifp cope dabalorivhuwa lol,14:01:17 17:54:03,"Boksburg, South Africa","['Elections', 'Elections', 'ANC', 'DA', 'EFF', 'IFP', 'COPE', 'DabaLorivhuwa']"
ifp launches election manifesto says plan win manifesting bout anc,14:01:09 06:46:42,"Durban, South Africa",['IFP']
anc nkandla concernbe concern im gatvol might vote ifp power cos prince buthelezi says good friend madiba,13:12:19 13:26:55,Johannesburg,"['ANC', 'Nkandla', 'IFP']"
ifpmore 250000 spoilt ballots indicated depth confusion among grassroots supporters voted parties ballot paper,13:12:18 09:40:22,"Cape Town, South Africa",['IFP']
life saver rt ifp voted unanimously favour retain current cooperation opposition parties,13:12:18 09:34:41,South Africa,['IFP']
ifp members voted unanimously favour option retain current system cooperation opposition parties,13:12:18 09:32:43,"Cape Town, South Africa",['IFP']
ifp parties would wait outcome elections decide could form alliances different provinces,13:12:18 09:30:44,"Cape Town, South Africa",['IFP']
ifp 3 parties ones count presently anc eff agang use vote wisely,13:11:12 07:25:11,"Cape Town, South Africa","['IFP', 'ANC', 'EFF', 'Agang']"
anc diepsloot bekkersdal malamulele dont want dirty votes dont want go buy etags go buy eff da agang ifp cia,13:11:11 10:45:57,"Pretoria, South Africa","['anc', 'Diepsloot', 'Bekkersdal', 'Malamulele', 'etags', 'EFF', 'DA', 'Agang', 'IFP', 'CIA']"
budvote ifp haha,13:11:10 13:31:20,South Africa,['IFP']
mina ngizovotela inkatha yenkululeko okhethweni oluzayo phambili ngomntwana wakwaphindangene phambili register2vote ifp,13:11:09 10:22:29,"Johannesburg, South Africa","['Register2Vote', 'IFP']"
cast revolution vote da anc eff ifp cope dont ashamed choice,13:11:09 06:22:51,"Johannesburg, South Africa","['DA', 'ANC', 'EFF', 'IFP', 'COPE']"
realize ifp exist well almost voting time,13:11:08 04:59:30,"Polokwane, South Africa",['IFP']
ffp ifp acdp cope da 34 national vote anc 66 national vote people debating brainer,13:11:04 13:40:53,"Durban, South Africa","['FFP', 'IFP', 'ACDP', 'COPE', 'DA', 'ANC']"
sadly true rt redundant lot ifp see last election next year myprediction,13:11:02 10:19:07,South Africa,"['IFP', 'MyPrediction']"
ifp see last election next year myprediction,13:11:02 10:04:32,South Africa,"['IFP', 'MyPrediction']"
anc da consolidate support recent local byelections ifp faces pressure loses nfp kzn,13:10:24 15:24:21,"Cape Town, South Africa","['ANC', 'DA', 'IFP', 'SouthAfrica']"
honestly penis president vote ifp 2014 elections,13:10:23 17:40:39,"Pretoria, South Africa","['Vote', 'IFP', 'Elections']"
dont judge vote ur heart desires anc da ifp eff,13:10:15 09:57:50,Pretoria,"['ANC', 'DA', 'IFP', 'EFF']"
nkululeko quite good must say yet convinced im going vote life time leader ifp neverever,13:10:08 09:00:54,Pretoria,"['IFP', 'neverever']"
administrative decision regarding lease premises lead conclusion 2014 elections compromised ifp,13:08:28 07:23:39,"Johannesburg, South Africa",['IFP']
integrity elections questionable ifp elections ifp,13:08:27 20:40:51,"Midrand, South Africa","['Elections', 'IFP']"
rt mayhem inqina food party amanqina one amanqina vote ifp,13:08:07 15:09:04,"Pietermaritzburg, South Africa",['IFP']
open letter 2014 anc loses general elections da udm eff ifp cope wins clowns,13:07:28 19:34:15,"Johannesburg, South Africa","['DA', 'UDM', 'EFF', 'IFP', 'COPE', 'Clowns']"
wtf everyman da anc eff ifp us recall zuma boycottsaelections2014,13:07:15 19:25:09,"Johannesburg, South Africa","['DA', 'ANC', 'EFF', 'IFP', 'recall', 'zuma', 'boycottsaelections2014']"
everyman da anc eff ifp us recall zuma boycottsaelections2014,13:07:15 19:02:36,south africa,"['DA', 'ANC', 'EFF', 'IFP', 'recall', 'zuma', 'boycottsaelections2014']"
byelections impendle kzn anc 1617ifp 300 nfp 176 votes respectively,13:05:23 08:21:51,"Durban,South Africa","['ByElections', 'ANC', 'IFP', 'NFP']"
except anc ray wait next year electionswhich party voting anc da cope ifp acdp agang etc,13:05:18 12:54:38,South Africa,"['ANC', 'DA', 'COPE', 'IFP', 'ACDP', 'AGANG']"
umzimkhulu elections results anc leading da 1136 votes means anc got 1920 da got 784 ifp got 7 n nfp got 4 lol,13:05:16 07:59:12,"Pietermaritzburg, South Africa","['ANC', 'DA', 'ANC', 'DA', 'IFP', 'NFP']"
ifp members voted mahala even thank nyana toya buthelez mtnsama19,13:05:11 20:09:16,"Johannesburg, South Africa","['IFP', 'mtnsama19']"
ifp certainly decline 199411 votes 19999 20047 20094,13:03:21 16:36:39,South Africa,['IFP']
nfps magwazawe set goal attaining 18 million votes compared 12 million votes received 2011 elections ifp anc,13:02:24 13:54:51,"Durban,South Africa","['NFP', 'Magwaza', 'IFP', 'ANC']"
ntate mangosuthu mma12s lest surprised ifp feature ballot paper next elections,13:02:23 18:37:50,"Johannesburg, South Africa","['MMA12', 'IFP']"
ifp enjoys political reprieve president zumas nkandla district defeating anc closerun local byelection,12:12:06 07:29:57,"Cape Town, South Africa","['IFP', 'Zuma', 'Nkandla', 'ANC']"
ironic ifp ward 2 nkandla bielection imperial coz kzn jz anc stronghold,12:12:06 05:15:59,"Tzaneen, South Africa","['IFP', 'Nkandla', 'bi_election', 'KZN', 'JZ', 'ANC']"
inkathafreedomparty whip koos van der merwe says ifp caucus consider taking calls vote confidence pres zuma court,12:11:15 07:36:15,"Cape Town, South Africa","['InkathaFreedomParty', 'IFP']"
youknowwhoithinkshoulddonatebloodoften pac ifp members thatwillwinthemvotes,12:10:09 15:39:39,south africa,"['YouKnowWhoIThinkShouldDonateBloodOften', 'PAC', 'IFP', 'ThatWillWinThemVotes']"
reason da wins wcape black people dont vote alturnative anc udm cope ifp pac r usesles,12:08:17 10:07:44,South Africa,"['UDM', 'COPE', 'IFP', 'PAC']"
inkatha days im considering voting umntwana nxt election wont b disappointed dont expect much frm ifp,12:06:27 09:07:54,"Okhushwini, SA",['IFP']
news buthelezi bid stop vote ifp,12:02:09 08:07:50,"Durban, South Africa",['IFP']
poib da cope acdp ifp udm opp party could done want vote duh,11:11:22 16:36:19,South Africa,"['POIB', 'DA', 'COPE', 'ACDP', 'IFP', 'UDM']"
ifp vote conscience vote republic blacktuesday parliament,11:11:22 13:25:43,Johannesburg,"['IFP', 'BlackTuesday', 'Parliament']"
interesting municipality jacobzuma ifp elections2011,11:05:20 04:42:56,"Centurion, South Africa","['JacobZuma', 'IFP', 'Elections2011']"
ifp says warned us nfp split vote kzn n take sum support wtf 2011lge boohoohoo,11:05:19 13:14:06,"Johannesburg, South Africa","['IFP', '2011LGE']"
imagine makhumalo secretly votes ifp every time,11:05:19 11:54:25,"Castleview, Germiston",['IFP']
hahahaha rt imagine makhumalo secretly votes ifp every time,11:05:19 10:03:28,"Johannesburg, South Africa",['IFP']
haha dude rt vuyo big dreamer lol rt ronpablo drinks ifp wins johannesburg localelections,11:05:19 08:10:53,Johannesburg,"['IFP', 'LocalElections']"
lol rt stares blankly rt pablo drinks ifp wins johannesburg localelections,11:05:19 08:09:10,Johannesburg,"['IFP', 'LocalElections']"
neva lol wen anc wins rt pablo drinks ifp wins johannesburg localelections,11:05:19 08:08:49,johannesburg,"['IFP', 'LocalElections']"
hahahaha rt aprilfool lol rt ronpablo drinks ifp wins johannesburg localelections,11:05:19 08:07:48,Johannesburg,"['AprilFool', 'IFP', 'LocalElections']"
drinks ifp wins johannesburg localelections,11:05:19 08:02:44,Johannesburg,"['IFP', 'LocalElections']"
bwahahaha imagine makhumalo secretly votes ifp every time,11:05:19 07:12:54,Johannesburg,['IFP']
kwaaa get immediate divorce rt imagine makhumalo secretly votes ifp every time,11:05:19 06:40:20,"Johannesburg, South Africa",['IFP']
lolol rt imagine makhumalo secretly votes ifp every time,11:05:19 06:25:22,Johannesburg,['IFP']
rt imagine makhumalo secretly votes ifp every time,11:05:19 06:10:56,"Jhb, SA",['IFP']
rt imagine makhumalo secretly votes ifp every time,11:05:19 06:05:22,Johannesburg,['IFP']
lol u crazy rt imagine makhumalo secretly votes ifp every time,11:05:19 06:03:43,"Johannesburg, South Africa",['IFP']
kant belief rt imagine makhumalo secretly votes ifp every time,11:05:19 06:03:14,South Africa,['IFP']
rt imagine makhumalo secretly votes ifp every time,11:05:19 05:55:39,"Cape Town, South Africa",['IFP']
rt imagine makhumalo secretly votes ifp every time lmao,11:05:19 05:55:30,Johannesburg ,['IFP']
ahahahaaa lmao rt imagine makhumalo secretly votes ifp every time,11:05:19 05:40:25,"Johannesburg, South Africa",['IFP']
rt imagine makhumalo secretly votes ifp every time bhahaha,11:05:19 05:40:05,"Pretoria,Sunnyside",['IFP']
lol rt imagine makhumalo secretly votes ifp every time,11:05:19 05:27:49,"Cape Town, South Africa",['IFP']
hahahahaha rt imagine makhumalo secretly votes ifp every time,11:05:19 05:27:32,"Johannesburg, South Africa",['IFP']
hehehehehe ya neh gt rt imagine makhumalo secretly votes ifp every time,11:05:19 05:23:27,"Pretoria, South Africa",['IFP']
dead rt imagine makhumalo secretly votes ifp every time,11:05:19 05:21:58,"Jo'burg, Gauteng,South Africa",['IFP']
lol imagine buthelezi secretly vote anc rt imagine makhumalo secretly votes ifp every time,11:05:19 05:21:48,"Johannesburg, South Africa",['IFP']
