Text,Datetime,Location,Hashtags,polarity,subjectivity
anc da form grand coalition 2024 election lester kiewit interviews political journalist janjan joubert,22:08:16 18:41:00,"Cape Town, South Africa","['ANC', 'DA']",0.25,0.55
anc da form grand coalition 2024 election,22:08:16 12:38:01,"Cape Town, South Africa","['ANC', 'DA']",0.5,1.0
epsos survey portrays support anc 42 whole country lower local government election november 2021 livelihoodscrisis leading challenges unemployment poverty inequality,22:08:16 09:22:12,"South Africa , Johannesburg ","['Epsos', 'ANC', 'Livelihoodscrisis', 'SouthAfrica', 'unemployment', 'poverty', 'inequality']",0.1,0.2
problem electorate either vote eff anc drag actionsa say lot nothing proven absolutely nothing,22:08:15 09:49:58,South Africa,"['Eff', 'anc', 'actionsa']",0.05,0.48541666666666666
opinion pleasing note realm politics kzn province done exceptionally well fact year kzn made history one writes bheki mngomezulu theafrican anc elections,22:08:15 08:50:04,Johannesburg ,"['politics', 'KZN', 'history', 'TheAfrican', 'ANC', 'elections']",0.6666666666666666,1.0
cabonena apartheid alive well driven anc old apartheid served least one population group apartheid serves corrupt anc population group bbbee pppfa serves anc cadres time voters wake anc corruption,22:08:15 06:52:59,South Africa,"['ANC', 'CORRUPTION']",-0.15,0.5
northwestconference degenerated illdisciplined chaotic criminality election decision taken farcical conference legitimacy cry beloved anc,22:08:14 19:26:14,"Johannesburg, South Africa","['NorthWestConference', 'ANC']",0.14999999999999997,0.7
bhekicele worthy worthy worthy worthy worthy govern vote corrupt anc,22:08:14 18:23:21,"Cape Town, South Africa","['BhekiCele', 'SouthAfrica', 'ANC']",0.19444444444444442,1.0
remember china broke pelindaba stole south african nuclear tech 2007 anc government seemingly tried cover chinas involvement yeah realised corruption started voting anc back,22:08:13 16:26:07,South Africa,"['China', 'Pelindaba', 'ANC']",0.0,0.0
thieving motivated hymns evidently arouses spirit devoted anc scum filth worse senseless things,22:08:13 10:27:27,South Africa,['ANC'],-0.15,0.4166666666666667
anc women whats wrong never vote women positions real,22:08:13 09:54:37,Benoni,['ANC'],-0.15,0.6000000000000001
anc government many millions voting supporters charge last 30 years 100 fault state socioeconomic failure regarding poor people apartheid regime also shares blame cancerisakiller,22:08:13 07:04:13,South Africa ,"['ANC', 'SouthAfrica', 'cANCerIsAKiller']",-0.05416666666666668,0.3666666666666667
want politicise suffering fellow f people still vote anc effect almost 30 years damit logic prevail land vote change suffering please,22:08:12 22:00:03,South Africa,"['SouthAfrica', 'ANC']",0.0,0.0
anc north west provincial conference continues weekend ipc members interdicted voting 20 sabcnews,22:08:12 20:09:50,South africa,"['ANC', 'sabcnews']",0.0,0.0
kept anc power vote power get jobs back strike lose jobs,22:08:12 05:39:32,"Johannesburg, South Africa",['ANC'],0.0,0.0
continued urge voters come numbers vote next elections would symbolise end apartheid tutjourn2022 mandela75bday democracy anc,22:08:11 08:17:40,"Pretoria, South Africa","['Apartheid', 'TUTJOURN2022', 'MANDELA75BDAY', 'Democracy', 'ANC']",0.0,0.0
black people understand build country best party vote da anc failed actionsa fit take udm gave party strong enough take south africa forward democracy da afriforum actionsa anc,22:08:09 20:40:28,Johannesburg ,['ANC'],0.19444444444444445,0.4444444444444445
understanding anckzn game plan 101 till 2024 elections nomusadube focus expanding govt temp jobs epwp supposedly tackle unemployment meanwhile sboniso duma builds structures dispensing patronage swear anc dontbedribbled,22:08:08 18:31:23,"Umlazi, South Africa","['ANCKZN', 'NomusaDube', 'unemployment', 'ANC', 'DontBeDribbled']",-0.4,0.4
newsflash sacp democratic capitalist country want change parasiting anc lucrative govt parliamentary positions standing elections party cowardly,22:08:08 09:01:03,"Cape Town, South Africa","['SACP', 'democratic', 'capitalist', 'ANC']",0.0,0.0
someone voting eff different someone voting anc organization run criminals gorvening party suppose better stealing people thugh life party,22:08:07 16:17:32,"Randfontein, South Africa","['Eff', 'Anc']",0.25,0.55
visualisations history voting kwazulunatal province kznancconference kzn durban anc ifp,22:08:07 10:12:12,"Pretoria, South Africa","['KZNANCconference', 'KZN', 'Durban', 'ANC', 'IFP']",0.0,0.0
anc taking dudula actionsa pa psaf using immigration election manifesto,22:08:07 09:01:22,"Durban, South Africa",['ANC'],0.0,0.0
corrupt even robbing vote anc,22:08:07 07:50:36,"Cape Town, South Africa",['ANC'],-0.5,1.0
putsouthaficansfirst train moving high speedsnow anc hijacking work done far woza election2024,22:08:04 15:26:01,"Atteridgeville, South Africa","['PutSouthAficansFirst', 'ANC', 'election2024']",0.13,0.77
voting anc hows udm perhaps 2023 faced questions multiple answers zamazamas mohaleotr makashule da,22:08:04 09:23:49,Soweto ,"['ANC', 'UDM', 'ZamaZamas', 'MohaleOTR', 'makashule', 'DA']",0.0,0.0
please push mass deportation illegal immigrants 2024 us voters vote anc,22:08:04 07:45:48,South Africa,['ANC'],-0.5,0.5
results byelection held kzn umfolozi ward 03 ifp 6789 1075 anc 2452 102 eff 501 721 nfp 258 053 ifp win ward emmah mthethwa elected,22:08:04 05:22:06,"Pretoria, South Africa","['IFP', 'ANC', 'EFF', 'NFP']",0.8,0.4
results byelection held kzn umvoti ward 05 ifp 4970 147 anc 4506 1653 abc 369 1391 eff 133 007 nfp 023 049 ifp win ward lindokuhle zondi elected,22:08:04 05:17:01,"Pretoria, South Africa","['IFP', 'ANC', 'ABC', 'EFF', 'NFP']",0.8,0.4
results byelection held limpopo modimollemookgophong ward 12 da 6831 365 vf 2997 626 anc 089 202 eff 084 02 da win ward wiets botes elected,22:08:04 05:09:59,"Pretoria, South Africa","['DA', 'VF', 'ANC', 'EFF']",0.8,0.4
results byelection held gp tshwane ward 42 da 7755 557 vf 1931 702 anc 251 402 eff 051 058 rc 012 06 da win ward shame maas elected,22:08:04 05:04:11,"Pretoria, South Africa","['DA', 'VF', 'ANC', 'EFF', 'RC']",0.8,0.4
catch onair secret surviving life sinking dangerous anc build greater resilience uncertain political times ahead 2024 elections tune gt,22:08:03 17:29:12,"Umlazi, South Africa",['ANC'],-0.125,0.55
feel pity anc voters political party confused protesting,22:08:03 13:27:36,"Randfontein, South Africa",['Anc'],-0.16666666666666666,0.3333333333333333
easy get leaders parties want anc helped media win every national elections,22:08:03 09:22:51,Pretoria,['Anc'],0.6166666666666667,0.6166666666666667
people burnt school angry school developed people vote cancerous criminal party anc,22:08:03 08:07:43,"Johannesburg, South Africa",['ANC'],-0.26666666666666666,0.6166666666666667
candidates upcoming byelection 3rd august limpopo modimollemookgophong ward 12 da wiets botes vf mariska greyling anc thabiso makanatleng eff dinah lechelelele 2021 party results 7196 2371 291 064,22:08:02 19:59:58,"Pretoria, South Africa","['DA', 'VF', 'ANC', 'EFF']",0.0,0.0
candidates upcoming byelection 3rd august kzn umfolozi ward 03 ifp emmah mthethwa anc raymond gumede eff manqoba bulunga nfp mondli mncwango 2021 party results 5714 2554 1222 205,22:08:02 19:55:38,"Pretoria, South Africa","['IFP', 'ANC', 'EFF', 'NFP']",0.0,0.0
candidates upcoming byelection 3rd august kzn umvoti ward 05 ifp lindokuhle zondi anc bongumusa mbata abc melusi mngadi eff mauritius ndlovu nfp siyeza zondi 2021 party results 4823 2853 176 14 072,22:08:02 19:51:24,"Pretoria, South Africa","['IFP', 'ANC', 'ABC', 'EFF', 'NFP']",0.0,0.0
candidates upcoming byelection 3rd august gp tshwane ward 42 da shane maas vf daniel laas anc tshehofatso chauke eff jozias mahube rc paul joubert 2021 party results 7198 1229 653 109 006,22:08:02 19:45:00,"Pretoria, South Africa","['DA', 'VF', 'ANC', 'EFF', 'RC']",0.0,0.0
dont care vote cant guys cannot anc anymore dying refilwe moloto ancpolicyconference,22:08:02 09:46:32,"Cape Town, South Africa","['ANC', 'ANCPolicyConference']",0.0,0.0
da 2024 anc forget vote mayors response weak pathetic people died,22:08:02 01:23:58, South Africa,['ANC'],-0.6875,0.8125
foreigners untouchable according anc government 2024 election needs fastrack 2023 ne,22:08:01 20:19:46,"Pretoria, South Africa",['ANC'],0.0,0.0
confused black sans armed already anc voted entrenched nouveau racism thru cyrilramaphosa bbbeee pppfa policies tell please beg going,22:08:01 18:09:11,South Africa,"['ANC', 'CyrilRamaphosa', 'BBBEEE']",-0.2833333333333333,0.5666666666666667
real world would laugh anc dudu enough money buy many votes morality,22:08:01 17:41:40,johannesburg,"['anc', 'dudu']",0.25,0.35
thats got wrong thats anc lose elections 2024 protecting interests anc country,22:08:01 15:13:12,Johannesburg,['ANC'],-0.5,0.9
vote anc emerged stronger reaffirming members charged crimes step aside leadership positions ancpolicyconference anc stepaside,22:08:01 09:26:20,South Africa,"['ANCPolicyConference', 'ANC', 'StepAside']",0.0,0.0
anc trying bribe voters ahead 2024 election ancpolicyconference saw propose wealthtax fund social grants unemployed jobs watch gt,22:08:01 07:58:33,"Umlazi, South Africa","['ANC', 'ANCPolicyConference', 'WealthTax']",0.03333333333333333,0.06666666666666667
duty protecte anc people south africa voted power,22:08:01 07:33:52,South Africa,['ANC'],0.0,0.0
dont care vote cant guys cannot anc anymore dying refilwe moloto ancpolicyconference,22:08:01 07:17:02,"Cape Town, South Africa","['ANC', 'ANCPolicyConference']",0.0,0.0
carl kzn black people vote anc dividing racist know driving assassinations councilors amakhosiampizinduna kzn dont drinkamptweet,22:08:01 02:42:06,South Africa,['ANC'],-0.16666666666666666,0.43333333333333335
stop complaining politicians people come homes communities aliens vote real problem citizens fix fix politics anc government,22:07:31 15:44:47,South Africa,"['politicians', 'vote', 'anc', 'government', 'SouthAfrica']",0.2,0.30000000000000004
rule 5 anc constitution stipulates members right take part elections elected want 65 part leadership also advocate vote canvass take membership anc ancpolicy,22:07:31 14:35:51,"Cape Town, South Africa","['ANC', 'ANCPolicy']",0.2857142857142857,0.5357142857142857
want 65 take leadership anc also say join anc active vote ancpolicy ancpolicyconference,22:07:31 11:16:28,"Cape Town, South Africa","['ANC', 'ANCPolicy', 'ANCPolicyConference']",-0.13333333333333333,0.6
anc peace security head david mahlobo people ideologically opposed anc past 28 years want use mistakes around issues governance failure delivery say take vote anc power insert confused look,22:07:31 09:11:38,"Johannesburg, South Africa",['ANC'],-0.32222222222222224,0.4166666666666667
never forget outside courtroom literally baying blood everything solidified anc would never vote,22:07:31 08:25:29,Johannesburg,['ANC'],0.0,0.05
experience tells us vote anc eff ilk ever,22:07:30 07:58:13,johannesburg,"['anc', 'eff']",0.0,0.0
mtho think vote anc afterwards go ahead appoint people lets see anc person position 2024,22:07:29 19:40:42,Johannesburg,['ANC'],0.0,0.0
election manifesto cover issue anc doesnt solutions south africans,22:07:29 18:40:35,Pretoria,['Anc'],0.0,0.0
agree point opposition voters seek change hope longest trust anc hope deliver change pushing plus effects inflation cause vote anyone gonna push lt50,22:07:29 12:36:39,Cape Town,['ANC'],0.0,0.0
anc stands ancestors whether vote izo hlez ikhona every household ramaphosa zuma amandlasisonke voxambassador,22:07:29 09:26:44,Bloemfontein,"['ANC', 'ramaphosa', 'Zuma', 'AMANDLASISONKE', 'VOXAMBASSADOR']",0.0,0.0
anc wcape often behaved using violence disruption collapse meetings party long signalled fundamentally antidemocratic nature makes scary future finally voted power,22:07:29 06:34:20,"Cape Town, South Africa","['ANC', 'WCape', 'AntiDemocratic']",-0.1375,0.63125
pigs shame leadership cowards voters culpable anc,22:07:28 17:01:51,"Port Elizabeth, South Africa",['ANC'],0.0,0.0
bongiwezwane thobela batho ba ge u south africans mustnt easily forgotten anc promised us south africans 1999 nothing delivered empty promises maybe trying buy votes 2024elections tshepho godfrey mollo boksburg gae zb makgophong sabcnews fullview,22:07:28 14:49:01,"Johannesburg, South Africa","['Anc', '2024Elections', 'sabcnews', 'Fullview']",0.16666666666666669,0.6666666666666667
bongiwezwane salot hane badu bekhethu anc trying relevant election around corner lets fooled anc statement tightening countys immigration laws legasa butler mollo zebediela makgophong sabcnews fullview,22:07:28 14:37:39,"Zebediela, South Africa","['Anc', 'Anc', 'sabcnews', 'Fullview']",0.4,0.9
anc financially unstable extent cant even pay staff find money hold expensive conferences banquets notwithstanding anc cannot even run operations sustainably savoters think ok run country,22:07:28 13:51:01,"Cape Town, South Africa","['ANC', 'SAVoters']",0.0,0.39999999999999997
stellies good one get anc step aside vote office thats likely getting one stubborn criminallycharged senior leaders,22:07:28 13:40:19,"Cape Town, South Africa",['ANC'],0.35,0.8
results byelection held kzn umdoni ward 13 anc 2945 51 eff 2368 714 da 1711 992 aljama 1523 324 ifp 921 745 am4c 44 953 pfp 09 073 dfa 1 vote anc gain da ravinand maharaj elected,22:07:28 10:59:33,"Pretoria, South Africa","['ANC', 'EFF', 'DA', 'ALJAMA', 'IFP', 'AM4C', 'PFP', 'DFA']",0.0,0.0
anc gala dinner r1 million rand road 1 million people starving money salaries health care vote actionsa,22:07:27 17:36:26,Cape Town,"['ANC', 'ActionSA']",0.0,0.0
indeed anc party criminals everyone continues voting anc complicit anckznconference kznancconference,22:07:26 15:59:58,"Johannesburg, South Africa","['ANC', 'ANC', 'ANCKZNconference', 'KZNANCconference']",0.0,0.0
anc demonstrates epitome evil keep masses apartheid rendered illiterate exactly found bcoz theyll voting fodder youampall hell bent devouring resources,22:07:26 13:42:41,South Africa,"['ANC', 'Apartheid']",-0.375,0.625
today kuzalwa party interests black people heart us didnt know vote disappointed anc birth eff brought hope many people like thank god giving us eff,22:07:26 06:38:08,"Durban, South Africa","['ANC', 'EFF', 'EFF']",-0.13888888888888887,0.5611111111111111
blame anc vote,22:07:26 06:36:42,"Centurion, South Africa",['ANC'],0.0,0.0
zanupf wake anc wake realise stealing bribing win hearts minds ultimately votes zanupfmustgo,22:07:25 21:27:36,"Johannesburg, South Africa","['ZANUPF', 'ANC', 'ZanuPFMustGo']",0.4,0.7
pitch reelection least supportive province ahead anc national conference december,22:07:24 17:35:13,South Africa,['ANC'],0.1,0.7
kzn remind people last two locals election da govern trough coalition expect western cape almost municipality still far away scare anc,22:07:24 15:09:35,"Durban, South Africa","['DA', 'ANC']",0.03333333333333333,0.35555555555555557
