Text,Datetime,Location,Hashtags,polarity,subjectivity,Unnamed: 0
tomorrow would first time voting first vote goes ivoteanc voteanc anc,19:05:07 18:59:14,South Africa,"['IVoteANC', 'VoteANC', 'ANC']",0.25,0.3333333333333333,1702.0
aware nonsense eef smalema crooks want eff votes stay,19:05:05 01:48:57,"Pretoria,Mams","['EEF', 'EFF']",0.25,0.25,1625.0
dont actually app twitter people got love guys saelections19 saelections2019 encanow anc vfplus da eff udm trending electionday,19:05:08 23:32:53,South Africa,"['SAElections19', 'SAElections2019', 'eNCANow', 'ANC', 'Vfplus', 'DA', 'EFF', 'UDM', 'trending', 'ElectionDay']",0.25,0.35,1002.0
sure said frnd definitely gonna vote eff,19:05:04 13:56:19,"Newcastle, South Africa",['EFF'],0.25,0.6944444444444444,1636.0
election eve liberals suddenly realize hope winning rather sell vote anc corruption try buy hope stopping land expropriation comedy whoooole urging us vote state capture trislists cheers south africa,19:05:07 23:17:46,South Africa,['ANC'],0.25,0.625,1676.0
saelections2019 head politics governance irr gareth van onselen releases latest poll last seven days sees anc 53 da 24 eff 14,19:05:06 09:32:16,south africa,"['SAelections2019', 'ANC', 'DA', 'EFF']",0.25,0.48333333333333334,1522.0
see point view clearly steenhuisen blocks majority people leader da isnt available voters supporters one trust party interests heart,19:12:06 07:30:51,South Africa,"['Steenhuisen', 'DA']",0.25,0.39166666666666666,12.0
anc objecting ink double voting confident lead insisting audit,19:05:09 18:57:02,Pretoria,['ANC'],0.25,0.4166666666666667,1215.0
saelections2019 head politics governance irr gareth van onselen releases latest poll last seven days sees anc 53 da 24 eff 14,19:05:06 09:32:16,south africa,"['SAelections2019', 'ANC', 'DA', 'EFF']",0.25,0.48333333333333334,1876.0
dear eff didnt vote u guys believe one lead country keep pushing achieve objective advice focus policy issue land corruption many us might find ourself redregalia asijiki,19:05:09 10:15:51,"Campsbay,Cape Town,Western.C","['EFF', 'Redregalia', 'Asijiki']",0.25,0.3,889.0
irrespective outcome electionresults one thing sure eff show growth commendable considering second national election saelections2019,19:05:09 11:16:41,South Africa,"['ElectionResults', 'EFF', 'SAElections2019']",0.25,0.4444444444444444,874.0
means loosing votes principle let political expediency appealing smalema effoneducation eff,19:04:10 09:31:09,"Midrand, South Africa","['EFFonEducation', 'EFF']",0.25,0.3,2167.0
believe create jobs unemployed youth thats wanna vote eff last hope heard cic smalema speaking many times believe itll happen effoutlasthope,19:02:25 14:56:28,"Centurion, South Africa","['EFF', 'EFFOutlastHope']",0.25,0.2833333333333333,2774.0
analysts say ancs share vote could fall 60 first time since end apartheid,19:05:09 09:55:43,South Africa,['ANC'],0.25,0.3333333333333333,1307.0
saelections2019 head politics governance irr gareth van onselen releases latest poll last seven days sees anc 53 da 24 eff 14,19:05:06 09:32:16,south africa,"['SAelections2019', 'ANC', 'DA', 'EFF']",0.25,0.48333333333333334,907.0
mpofu election battle real war continue anc whose anc anyway let fun games begin,19:05:09 10:11:02,"Polokwane, South Africa","['ANC', 'ANC']",0.25,0.25,1302.0
da according analysis exact number eff councilors would defected vote anc would replaced councilors others maintain eff 30 beyond improbable,19:12:06 07:55:17,"Polokwane, South Africa","['EFF', 'ANC']",0.25,0.25,29.0
thing working stage6 loadshedding etolls proudly brought us thanks anc definitely vote future,19:12:09 18:37:43,johannesburg,"['stage6', 'Loadshedding', 'ANC']",0.25,0.45625,66.0
nator since inception effredfriday taking numbers anc building numbers first voters rather eff clown anc ghost numbers dont lie eff going grow leaps bounds 8th remind,19:03:01 15:49:34,"Mhlontlo, South Africa","['EFFRedFriday', 'EFF']",0.25,0.3333333333333333,2742.0
first time see tvuyabheda eff voteeff,19:05:07 19:51:58,"Johannesburg, South Africa","['eff', 'VoteEFF']",0.25,0.3333333333333333,1350.0
da according analysis exact number eff councilors would defected vote anc would replaced councilors others maintain eff 30 beyond improbable,19:12:06 07:55:17,"Polokwane, South Africa","['EFF', 'ANC']",0.25,0.25,86.0
ifp accepts parliaments budget vote says money used ensure better security speaking reference gordhans budget vote speech incident last week nabudgetvote,19:07:16 12:51:34, South Africa,"['IFP', 'NABudgetVote']",0.25,0.2833333333333333,13.0
cyrilramaphosa thumamina ramaphosa camp behaving exactly like camp cant accept responsibility failuresblame someone must grow electionsresults2019 anc zuma saelectionresults saelectionresults2019,19:05:11 22:12:45,South Africa,"['CyrilRamaphosa', 'Thumamina', 'Ramaphosa', 'Electionsresults2019', 'ANC', 'zuma', 'SAElectionResults', 'SAElectionResults2019']",0.25,0.25,914.0
anyone else aware even party followers decided vote da eff things would still ngimangele electionresults,19:05:09 07:42:38,"Vaal, South Africa","['DA', 'EFF', 'ElectionResults']",0.25,0.25,705.0
saelections2019 first results umzimvubu mount ayliff anc 11 eff 8 udm 2 asc 1 atm 1 pac 1 da 0,19:05:08 22:05:50,South Africa,"['SAElections2019', 'ANC', 'EFF', 'UDM', 'ASC', 'ATM', 'PAC', 'DA']",0.25,0.3333333333333333,732.0
da maimane excited soon going back nmb adds wards bay made significant gains election2019results,19:05:10 09:53:23,South Africa,"['DA', 'Election2019Results']",0.25,0.5416666666666666,583.0
runup election parties meant receive equal media coverage poll prediction headlines see get many percent ipsos equity da ifp udm etc,19:03:25 01:41:43,Cape Town,"['ipsos', 'ifp', 'udm']",0.25,0.375,135.0
south africans used idea ruled political party decades happened apartheid norm afterwards need learn okay government every 5 10years saelections2019 anc da eff acdp ffplus ifp cope,19:04:08 13:04:14,"Port Elizabeth, South Africa","['SAElections2019', 'ANC', 'DA', 'EFF', 'ACDP', 'FFPlus', 'IFP', 'COPE']",0.25,0.3,122.0
saelections2019 south africas top 5 political party leaders eleccions19 vote2019 sa2019 eff anc da ifp,19:05:07 08:52:40,"Johannesburg, South Africa","['SAElections2019', 'Eleccions19', 'vote2019', 'SA2019', 'EFF', 'ANC', 'DA', 'IFP']",0.25,0.3,70.0
first results south africa elections gauteng province anc 25678 da 15406 eff 5500 zanupf 65789 2019elections saelections2019 votingday,19:05:08 10:00:13,South Africa,"['Gauteng', 'ANC', 'DA', 'EFF', 'ZanuPF', '2019Elections', 'SAElections2019', 'VotingDay']",0.25,0.3333333333333333,781.0
payback time da election strategy slandering smalema backfiring weaken hold da probably glad left otherwise would joining ranks unemployed,19:05:16 17:09:19,South Africa,['DA'],0.25,0.5,443.0
savoters dont care many times anc stuffs makhanda remain anc hands next municipal elections,19:05:18 21:43:50,"Cape Town, South Africa","['SAVoters', 'ANC', 'Makhanda']",0.25,0.25,759.0
south africans used idea ruled political party decades happened apartheid norm afterwards need learn okay government every 5 10years saelections2019 anc da eff acdp ffplus ifp cope,19:04:08 13:04:14,"Port Elizabeth, South Africa","['SAElections2019', 'ANC', 'DA', 'EFF', 'ACDP', 'FFPlus', 'IFP', 'COPE']",0.25,0.3,2192.0
voted cyril sort anc ace like naughty child knows punishment wants say kids good,19:05:10 13:41:34,South Africa,['ANC'],0.25,0.5333333333333333,1069.0
agreed ideally one able vote different factions anc one implicated supporting nefarious agenda concerned looters movement may emboldened elections,19:05:08 12:31:08,South Africa,['ANC'],0.25,0.595,1512.0
elections2019 da trying lure voters slamming alliance elections first thing party form alliance eff looking one anc mr maimane see people didnt vote,19:07:08 12:41:38,Cape Town,"['Elections2019', 'eff', 'anc']",0.25,0.3333333333333333,354.0
eff forcibly ejected parliament tried prevent public enterprises minister pravingordhan delivering budget vote speech,19:07:11 16:08:57,"Johannesburg, South Africa","['EFF', 'PravinGordhan']",0.25,0.5333333333333333,351.0
da votes wc public would like know plan make n2 safe travel n2 n2freeway sotaria n2safe da,19:05:26 13:59:52,South Africa,"['n2', 'n2freeway', 'sotaria', 'n2safe', 'DA']",0.25,0.2833333333333333,395.0
anc members voters disagree eff theyre aware saving south africa captured effwayawaya eff effturns6,19:07:19 14:12:37,"Burgersfort, South Africa ","['EFFwayawaya', 'EFF', 'EFFturns6']",0.25,0.25,325.0
living da municipality report issue get reference number gets sorted imagine frustration reporting issue anc municipality limpopo example one interested issue service nobody cares residents still vote,19:11:13 08:35:29,South Africa,"['ANC', 'Limpopo']",0.25,0.5,174.0
anc eff focus tertiary education primary school kids young vote,19:03:31 09:20:43,South Africa,"['ANC', 'EFF']",0.25,0.45,2301.0
legitt rt especially able 2get job government tender racist escape prosecution etc anc eff become irrelevant nothing else besides apartheid yt 2use electioneering slogan,19:11:18 07:01:11,South AFRICA,"['southafrica', 'ANC', 'EFF', 'apartheid']",0.25,1.0,155.0
vote anc corruption many political parties disguise eff anc lite dontvoteeff dontvoteanc dontvoteanc dontvoteanc dontvoteanc,19:03:16 11:50:31,"Cape Town, South Africa","['ANC', 'EFF', 'DontVoteEFF', 'DontVoteANC', 'DontVoteANC', 'DontVoteANC', 'DontVoteANC']",0.25,0.3,2533.0
best outcome anc lose votes force coalitions da rather eff allow cyril prove cut far right far left politics moderate constitutionalists wil work together,19:04:13 11:11:43,South Africa,"['ANC', 'EFF']",0.24761904761904763,0.5892857142857143,2081.0
nevereff tshela thupa rally 05 may 201910am orlando stadium billion citizens world watching live aljazeera channel 100 000s warm bodies attend physically mzansi voters dont miss outfilluporlandostadium,19:04:07 14:44:18,"Johannesburg, South Africa",['EFF'],0.24545454545454545,0.4142857142857143,2203.0
black understand wen u vote eff anc da wow lol let go mai mai cleanse saelectionsday2019,19:05:08 20:06:00,"Johannesburg, South Africa","['EFF', 'ANC', 'DA', 'SAElectionsDay2019']",0.24444444444444446,0.7111111111111111,735.0
black understand wen u vote eff anc da wow lol let go mai mai cleanse saelectionsday2019,19:05:08 20:06:00,"Johannesburg, South Africa","['EFF', 'ANC', 'DA', 'SAElectionsDay2019']",0.24444444444444446,0.7111111111111111,1023.0
da wouldnt help likes parties anc eff help us fools idea country governed absence better alternative foolish minds theres none well vote,19:10:24 06:17:14,Cape Town ,"['ANC', 'EFF']",0.24375,0.25,234.0
ag ok im sure ancvoters dont mind money intended poor farmers used enrich already rich anc leaders would voted unethical party,19:05:21 17:07:01,"Cape Town, South Africa","['ANCVoters', 'ANC']",0.24375,0.6847222222222222,734.0
anc eff udm da cope think must right thing votei really dont know vote,19:04:04 12:42:10," Gqeberha,South Africa ","['ANC', 'EFF', 'UDM', 'DA', 'COPE']",0.24285714285714285,0.3678571428571429,2251.0
im sorry say thisalthough eff much better philosophy arguably best manifesto saelections2019 eff ready govern nation done well coalition government metros locally yourchoiceyourvoteyourvoice,19:05:08 09:44:22,"Sekhukhuneland, South Africa","['EFF', 'SAElections2019', 'EFF', 'YourChoiceYourVoteYourVoice']",0.24,0.45999999999999996,1172.0
love democracy serious note vote da11 look right challenging asijiki khulada saelectionsday2019 anc,19:05:09 00:33:00,"Johannesburg, South Africa","['Asijiki', 'KhulaDA', 'SAElectionsDay2019', 'ANC']",0.23809523809523808,0.700595238095238,1380.0
1994 pac boycotted elections never recovered eff formed 2013 contested first elections 2014 got 6 good party next elections 2019 jumped 10 anc dropped 62 57 da dropped future eff,19:11:05 07:55:33,"Polokwane, South Africa",['EFF'],0.2375,0.26458333333333334,163.0
yes honest bru issues still therebut yes people know better keep voting anc timebut must also aware politicians whether da anc even eff find ways keep fooling poor,19:07:29 07:54:01,"Cape Town,South Africa","['Anc', 'DA', 'Anc', 'EFF']",0.23750000000000002,0.5625,317.0
main priority right first time voters ifp president ifpkzn,19:01:15 10:59:30,South Africa,"['IFP', 'IFPKZN']",0.2341269841269841,0.40079365079365076,178.0
naka mpofu watch enca newsnight daily noticed seems policy gaging juliusmalema eff leadership speaking tv spirit fair elections tv broadcasts muzzle political party enca practices censorship eff,19:04:28 06:59:01,"Polokwane, South Africa","['eNCA', 'NewsNight', 'JuliusMalema', 'EFF', 'eNCA', 'EFF']",0.2333333333333333,0.3333333333333333,1851.0
theres better home eff time majority young generation take old guard voteeff08may2019 ourlandandjobsnow uphephela,19:04:28 19:57:13,"Soahanguve, South Africa","['eff', 'VoteEFF08May2019', 'OurLandandJobsNow', 'uphephela']",0.2333333333333333,0.3666666666666667,1837.0
view 2 pravin cr responsible soes warroom eskom 1 anc nec letting voters 2anc nec conspicuously quiet 3anc integrity committee integrity let corruption reign anc 4anc top 6 dont respect voters 5anc nec bow wmc kills anc,19:12:10 10:12:56,"Vereeniging, South Africa","['ANC', 'ANC', 'ANC', 'ANC', 'ANC']",0.2333333333333333,0.4611111111111111,54.0
cadets clean cities townships villages form community safety patrols plant trees whatever else needs saves millions accelerates service delivery gives young people prospects election2019 countryduty anc eff cope da zacp,19:05:03 07:36:51,"Eshowe, South Africa","['Election2019', 'CountryDuty', 'ANC', 'EFF', 'COPE', 'DA', 'ZACP']",0.23333333333333334,0.55,1685.0
naive people think julius would president eff would win elections trends hashtags represent whole nation,19:05:09 08:58:57,"Sekhukhuneland, South Africa",['EFF'],0.2333333333333333,0.6,914.0
da ultimately take horse water let blame south african voters chose vote yes da lost ground hardly surprising given dramas faced time regroup rethink,19:05:14 10:20:31,South Africa,['DA'],0.2333333333333333,0.5,458.0
wish well bright future da sas future depends youth come elections2019 da,19:05:05 15:13:48,South Africa,"['DA', 'Elections2019']",0.23333333333333336,0.3499999999999999,927.0
