Text,Datetime,Location,Hashtags,polarity,subjectivity
wish npa start soon prosecute anc supporters paying etolls voted,14:07:17 13:37:52,South Africa,"['NPA', 'ANC', 'eTolls']",0.0,0.0
temp loos inhuman stop asking da u voted anc go poop sell mansion ecape move back ther africa truth,14:07:16 16:29:17,South Africa,"['DA', 'ANC', 'africa', 'truth']",0.0,0.0
following successful elections campaign preparation midterm ngc held 2015 anc launch imvuselelo campaign,14:07:16 09:40:54,South Africa,['ANC'],0.375,0.525
429 party agents majority anc da eff across voting stations observing unisaobs2014,14:07:16 07:55:07,"Gauteng, South Africa","['ANC', 'DA', 'EFF', 'unisaobs2014']",0.0,0.0
anc attack mistake going cost votes even municipal elections clever,14:07:16 07:27:48,South Africa,['ANC'],0.16666666666666666,0.8333333333333334
notollsgp anc result passive citizenship yes vote death us,14:07:16 06:51:15,Johannesburg,"['notollsGP', 'ANC']",0.0,0.0
sanral n npa want prosecute whole guateng go ahead still paying anc expect lose votes next election,14:07:16 06:49:26,SOUTH AFRICA ,"['Sanral', 'Npa', 'Anc']",0.1,0.2
sanral stop sending letters pay e toll wont pay stop anc forget vote next elections,14:07:15 17:01:48,SOUTH AFRICA ,"['Sanral', 'ANC']",0.0,0.0
anc government massively expanded access basic services backlogs remain service quality uneven budgetvotes,14:07:15 09:11:36,South Africa,"['ANC', 'BudgetVotes']",-0.06666666666666667,0.44166666666666665
anc confident therefore statements presented speak decisive interventions grow economy budgetvotes,14:07:15 09:04:19,South Africa,"['ANC', 'BudgetVotes']",0.5,0.8333333333333334
key outcomes anc would wish see budgetvotes include greater focus practical programmes commitments,14:07:15 08:58:20,South Africa,"['ANC', 'BudgetVotes']",0.25,0.75
ok ok ok let get straight yall last time checked voted anc eff da,14:07:15 07:02:54,"Midrand, Johannesburg","['ANC', 'EFF', 'DA']",0.33999999999999997,0.3933333333333333
sanral joins likes anc government jacobzuma corrupt croonies voters shouldve twice b4 making x,14:07:15 06:44:56,South Africa,"['SANRAL', 'ANC', 'JacobZuma']",-0.5,1.0
im sho possible ey cc voters anc south africa rt theres beach kwamsholozi vote nje,14:07:14 08:02:14,"Mthatha, South Africa","['voters', 'ANC', 'South']",0.0,1.0
messi like anc dont deliver much always win dont know know vote 2014brazilworldcup,14:07:13 23:34:38,"Johannesburg, South Africa","['Messi', 'ANC', '2014BrazilWorldCup']",0.5,0.30000000000000004
messi like anc dont deliver much always win dont know know vote 2014brazilworldcup,14:07:13 23:04:03,"Bloemfontein, South Africa","['Messi', 'ANC', '2014BrazilWorldCup']",0.5,0.30000000000000004
anc determination secure votes apartheid era traditionalleaders r bequeathing huge financial problem taxpayers,14:07:13 13:34:10,"Cape Town, South Africa","['ANC', 'TraditionalLeaders']",0.26666666666666666,0.5
youre jew voted anc put power,14:07:13 11:32:23,"Cape Town, South Africa","['Jew', 'ANC']",0.0,0.0
anc aint different israel voted gadaffis barbaric killing also killed marikanaminers theya killers like usa,14:07:12 18:55:22,"Pretoria, South Africa","['ANC', 'Gadaffi', 'MarikanaMiners']",-0.1,0.3
naka ancs zuma election poster still street poles vaalwater limpopo anc da udm cope eff,14:07:12 15:32:59,"Pretoria, South Africa","['ANC', 'Zuma', 'ANC', 'DA', 'UDM', 'COPE', 'EFF']",0.0,0.0
still voters put cross next 2 anc get gov vote 4 want stop complaining,14:07:12 11:57:12,Vereeniging,['ANC'],0.0,0.0
anc aint different israel voted gadaffis barbaric killing also killed marikanaminers theya killers like usa,14:07:12 11:33:48,"Pretoria, South Africa","['ANC', 'Gadaffi', 'MarikanaMiners']",-0.1,0.3
happens around election time anc,14:07:12 10:17:33,South Africa,['ANC'],0.0,0.0
mmmafter elections huh bet idiots give anc vote next time round anc give tshirt loaf bread,14:07:11 20:08:04,Johannesburg,['ANC'],-0.3333333333333333,0.4000000000000001
vote da end load shedding wc proof time change fat cats anc,14:07:11 18:13:41,South Africa,"['DA', 'ANC']",0.0,0.0
sing wants anc continue win elections govern country dont care vote anc,14:07:11 17:45:54,"Johannesburg, South Africa",['ANC'],0.5,0.25
hence anc win every election long people like country struggle continues,14:07:11 17:41:51,"Johannesburg, South Africa",['ANC'],0.375,0.4
xboxlfc hence always vote anc party never rule country ever next elections vote anc,14:07:11 17:40:42,"Johannesburg, South Africa",['ANC'],0.0,0.0
news still people opted 2 vote anc knowing well baragwanath used top hospital int doctors internships,14:07:11 11:23:06,South Africa,['ANC'],0.5,0.5
premier nomvula nonkonyane many anc rewarding incompetency well thats case dont know local elections,14:07:09 19:33:54,"Daveyton, South Africa","['Nomvula', 'ANC', 'local']",0.3333333333333333,0.5
end anc pays mass theses positions come elections fools make,14:07:09 19:24:33,"Daveyton, South Africa","['ANC', 'elections']",0.0,0.0
get voters vote anc ministers make foolish decisions allow competency thrive ancwl saying,14:07:09 19:20:13,"Daveyton, South Africa","['voters', 'ANC', 'ministers', 'ANCWL']",0.0,0.0
running anc movement ground making stupid irresponsible decisions make local elections difficult,14:07:09 19:14:10,"Daveyton, South Africa","['ANC', 'local']",-0.4333333333333333,0.6666666666666666
motsoeneng greedy fraud liar gets top sabc job voted anc shld proud u r dragging us u,14:07:09 18:27:10,"Cape Town, South Africa","['Motsoeneng', 'SABC', 'ANC']",0.65,0.75
press get deserve perhaps deserve voting zuma anc overwhelmingly back power,14:07:09 16:16:55,Johannesburg,"['Zuma', 'ANC']",0.0,0.0
part good story 62 electorate voted barabeds anc,14:07:09 08:55:17,South Africa,"['BaraBeds', 'ANC']",0.7,0.6000000000000001
anc mogalakwena municipality tlokwe moment await outcome looming bielections mogalakwena,14:07:08 19:19:43,"Ermelo, South Africa","['ANC', 'Tlokwe', 'Mogalakwena']",0.0,0.0
route work see anc removed election posters deadline passed,14:07:08 14:36:01,SA,['ANC'],0.0,0.0
politics turn people whores one loves da support eff votes anc,14:07:07 03:49:11,"Johannesburg, South Africa","['DA', 'EFF', 'ANC']",0.0,0.0
hes one investigated whole bunch let stay going cost anc votes come no1,14:07:05 15:12:14,South Africa,['ANC'],0.2,0.4
news tsakane brakpan iec used anc branded quantums taxis pick pensioners special votes,14:07:04 11:56:44,"Jhb , South Africa","['IEC', 'ANC']",0.35714285714285715,0.5714285714285714
history warped anc eff propaganda machine suit agenda drum votes 1913landact,14:07:03 19:17:12,South Africa,"['ANC', 'EFF', '1913LandAct']",-0.1,0.1
anc win elections 16 million people hand outs,14:07:03 09:45:33,South Africa,['ANC'],0.8,0.4
anc da react byelections results,14:07:03 09:13:54,"Johannesburg, South Africa","['ANC', 'DA']",0.0,0.0
anc grateful people came cast vote entrenching democracy country,14:07:03 07:40:36,South Africa,['ANC'],0.0,0.0
anc byelection held eastern cape ward 16 ntabankulu yesterday sabcnews,14:07:03 07:37:16,South Africa,"['ANC', 'SABCNews']",0.0,0.0
20 wards contested anc retained 3 wards 2011 municipal elections,14:07:03 07:32:09,South Africa,['ANC'],0.0,0.0
anc welcomes outcomes municipal byelections held 20 wards across 6 provinces yesterday 2 july 2014,14:07:03 07:26:41,South Africa,['ANC'],0.0,0.0
anc dress code policy drafted long time ago eff votes,14:07:02 16:35:32,Springs,"['anc', 'EFF']",-0.05,0.4
comrade jerry musesi anc vote delivered ward 58 bielection voteanc,14:07:02 10:02:15,"Johannesburg, South Africa","['ANC', 'VoteANC']",0.0,0.0
anc volunteers handing coffee saying da couriernews ward22byelection,14:07:02 07:02:26,"Ballito, South Africa","['ANC', 'ward22byelection']",0.0,0.0
guys dont forget go vote neh anc bielections,14:07:02 07:01:48,"Centurion, South Africa","['ANC', 'Bi']",0.0,0.0
byelections whos come victorious clash titans votewise anc lives n leads,14:07:02 06:02:14,"SOWETO, Dobsonville","['votewise', 'ANC']",0.0,0.0
rt im waking tomorrow vote anc ward 58,14:07:01 20:02:28,"Soweto, Diepkloof",['ANC'],0.0,0.0
im waking tomorrow vote anc ward 58,14:07:01 19:45:40,"Johannesburg, South Africa",['ANC'],0.0,0.0
anc seeks2 staunch loss votes ovr etolling,14:06:30 05:05:58,South Africa,"['ANC', 'SouthAfrica']",0.0,0.0
anc seeks2 staunch loss votes ovr etolling,14:06:30 05:05:58,Cape Town,"['ANC', 'SouthAfrica']",0.0,0.0
fraudulent da mp must care shes fraud kick ass parly 62 us voted anc anyway,14:06:29 18:38:28,"Johannesburg, South Africa",['ANC'],0.0,0.0
anc calls upon relevant institutions undertake urgent investigation circumstances surrounding election,14:06:29 16:27:52,South Africa,['ANC'],0.4,0.9
anc please appease voters etolls wont change image corrupt,14:06:29 13:34:18,"Cape Town, South Africa","['anc', 'etolls']",-0.5,1.0
borrowed power let clear shall work anc vote anc anc must heed voice people,14:06:29 09:44:48,"Daveyton, South Africa","['ANC', 'ANC', 'ANC']",0.10000000000000002,0.3833333333333333
voices power vote one power people anc surely anc listened,14:06:29 09:42:07,"Daveyton, South Africa","['vote', 'power', 'ANC']",0.5,0.8888888888888888
ifp supporter denies election killing anc member kzn,14:06:29 04:43:42,"Durban, South Africa","['IFP', 'ANC', 'KZN']",0.0,0.0
eff red overalls barred ec legislature gtgt anc bs idiots keep voting unworthy party,14:06:28 05:10:10,"DURBAN, South Africa",['ANC'],-0.4,0.4
gpsopa moodey makhura doesnt deliver promises anc problems municipal elections,14:06:27 11:53:14,"Johannesburg, South Africa","['GPSOPA', 'ANC']",0.0,0.0
gpsopa moodey makhura doesnt deliver promises anc problems municipal elections,14:06:27 11:53:14,"Johannesburg, South Africa","['GPSOPA', 'ANC']",0.0,0.0
concerned etolls rejected voters heat firepool gpsopa makhura says anc discussing etoll issue,14:06:27 10:56:08,"Stellenbosch, South Africa","['Firepool', 'GPSoPA', 'ANC']",0.0,0.0
litchiorchard anc candidate rigby heenans meet greet couriernews ward22byelection,14:06:26 16:05:07,"Ballito, South Africa","['LitchiOrchard', 'ANC', 'ward22byelection']",0.0,0.0
reason death penalty 4 murder state would have2 execute 60 anc voters see japan via,14:06:26 12:25:03,Vereeniging,"['SA', 'ANC']",0.0,0.0
voted anc got street johannesburg south,14:06:25 16:46:49,South Africa,"['ANC', 'johannesburg', 'south']",0.0,0.0
mentioning roadsthe anc need somethingthats people voted fora better lifelimpopo,14:06:24 17:13:39,Midrand,"['ANC', 'Limpopo']",0.5,0.5
anc eff leaders must teach followers right manner entice votes power money,14:06:24 10:07:06,South Africa,"['ANC', 'EFF']",0.2857142857142857,0.5357142857142857
im anc voter could except issues preventing voting issues affect nation,14:06:24 05:39:46,South Africa,['ANC'],0.0,0.0
whites dismissed malema b4 2014elections zuma recalled anc make deal eff 2 stay gov push anc,14:06:20 13:26:30,Vereeniging,"['Malema', '2014elections', 'Zuma', 'ANC', 'EFF']",0.0,0.0
didnt zuma say would step president anc election another forgotten saga,14:06:20 13:04:11,Cape Town,"['Zuma', 'ANC']",0.0,0.0
voted eff coz anc democracy anc apartheid deal u dont fix well make za ungovernable,14:06:20 10:25:49,"Pretoria, South Africa","['EFF', 'ANC', 'ANC', 'Apartheid']",0.0,0.0
anc malema thank god didnt vote,14:06:20 05:58:57,South Africa,"['ANC', 'Malema']",0.0,0.0
clear r 4 entertaining debateenter galo 4m aic accused anc stealing voteshes angry mansona2014debate,14:06:19 15:17:20,"Springs, South Africa","['Galo', 'AIC', 'ANC', 'SONA2014Debate']",0.033333333333333326,0.6944444444444443
min dhlamini used grant money fund anc election campaign today doesnt good report 1 child sonadebate,14:06:19 14:57:48,"Gauteng, South Africa","['ANC', 'SonaDebate']",0.7,0.6000000000000001
anc set dominate politics next 3 elections see sa2030 bafanabafana,14:06:19 06:44:48,Pretoria,"['ANC', 'SA2030', 'bafanabafana']",0.0,0.0
air da anc eff would worried relevance voters launches unitedfront,14:12:14 07:02:41,South Africa,"['DA', 'ANC', 'EFF', 'UnitedFront']",0.0,0.0
air da anc eff would worried relevance voters launches unitedfront,14:12:14 06:53:15,South Africa,"['DA', 'ANC', 'EFF', 'UnitedFront']",0.0,0.0
1 theron cant trust anything anc presentbut know guilty voting da,14:12:12 14:57:36,South Africa,"['ANC', 'DA']",-0.5,1.0
chester like real johnnycomelateley latching onto election2014 potjie function welcome da,14:12:11 09:45:47,"Pretoria, South Africa","['Election2014', 'DA']",0.5,0.6000000000000001
lectures da eff takes care wouldnt vote,14:12:09 10:13:39,"Pretoria, South Africa","['DA', 'EFF']",0.0,0.0
anc abused parliament elections das maimane,14:12:08 13:45:18,South Africa,"['ANC', 'DA']",0.0,0.0
voted anc dont complain eskom loadshedding vote da,14:12:06 09:02:49,South Africa,"['Anc', 'eskom', 'LoadShedding', 'da']",0.0,0.0
joevic eff struggle voters get bored whole noise makers ideology eventually theyll want results da,14:12:02 17:36:58,"Cape Town, Western Cape, South",['DA'],-0.15,0.7
since elections da asked 101 questions nc executive 22 replies received 79 questions unanswered,14:12:01 08:20:38,"Northern Cape, South Africa",['DA'],-0.1,0.2
done anc wont lose voters anyone care opinion eskom da,14:11:30 08:00:02,SA,"['anc', 'Eskom', 'SA', 'DA']",0.0,0.0
da exco agm selecting committee take us 2016 elections,14:11:29 07:58:29,South Africa,"['Da', 'Exco']",0.0,0.0
da increasing vote count every election,14:11:28 07:57:35,South Africa,['DA'],0.0,0.0
parliament love eff nkandla cattle voted da sleepingeven ds asleepds deployed ask max sisulu,14:11:27 18:50:13,"Springs, South Africa","['Parliament', 'Eff', 'Nkandla', 'cattle', 'DA']",0.5,0.6
kwaaaaaa anc voted da amenendment kwaaaa parly,14:11:27 18:45:23,"Port Elizabeth, South Africa","['ANC', 'DA', 'Parly']",0.0,0.0
parliament killian says first time election speaker ever opposed da objects says second,14:11:27 16:22:32,"Johannesburg, South Africa","['Parliament', 'DA']",0.125,0.16666666666666666
min lynne brown quoting cape flats jargon ironically cape town votes da eskomdebate da,14:11:27 14:43:03,"Cape Town, Western Cape, South","['EskomDebate', 'DA']",0.0,0.0
parliament vote report parliament da eff juliusmalema,14:11:27 13:50:26,"Cape Town, South Africa","['parliament', 'DA', 'EFF', 'Juliusmalema']",0.0,0.0
da majority w cape byelections,14:11:27 13:14:04,Cape Town,"['DA', 'SouthAfrica']",0.0,0.0
supporters directly vote da difference parliament driven hate anc,14:11:24 19:10:25,Cape Town,['DA'],-0.35000000000000003,0.65
cant throw stones zuma focusing ppl capetown voted premier anc da,14:11:24 11:32:50,"Cape Town, South Africa","['Zuma', 'Capetown', 'ANC', 'DA']",0.0,0.0
da thrives largely hate anc feeds white hate blacks chasing intolerance heat ahead election 2015,14:11:24 06:16:43,Cape Town,['DA'],-0.5333333333333333,0.6
da leader hellen zille says foresees disintegration anc run 2016 local government elections sabcnews,14:11:24 04:15:05,"Durban, South Africa","['DA', 'ANC', 'sabcnews']",0.0,0.0
nelson mandela said abahhambe bayotsa black follow da u know vote forlol,14:11:23 11:23:24,South Africa,['DA'],-0.16666666666666666,0.43333333333333335
da eyes coalition local governmnt elections,14:11:22 18:01:44,Cape Town,"['DA', 'SouthAfrica']",0.0,0.0
congratulations reelection da gauteng leader well deserved victory winninggauteng goes full steam gpcongress,14:11:22 14:03:36,"Cape Town, South Africa","['DA', 'GPCongress']",0.35,0.55
da considers coalitions 2016 local government elections mail guardian online,14:11:22 13:24:13,South Africa,['DA'],0.0,0.0
nationalassembly rejected da motion censure president jacob zuma 217 votes 78 four abstentions,14:11:20 04:54:40,"Johannesburg, South Africa","['NationalAssembly', 'DA', 'Zuma']",0.0,0.0
result vote ifp amendment noes 250 ayes 26 abstentions 11 parly parliament gd da miscalculated chances,14:11:19 20:38:50,Johannesburg,"['parly', 'Parliament', 'DA']",0.0,0.0
da get 62 national vote 2019 install helen zille speaker national assembly simple really,14:11:19 06:35:56,Cape Town,['DA'],0.1,0.2785714285714286
da afternoon das parliamentary leader mmusi maimane grabouw ahead byelections,14:11:15 10:45:29,South Africa,['DA'],0.0,0.0
changed 2016 voting administration great track record governs da,14:11:14 20:30:12,"Soweto, South Africa",['DA'],0.8,0.75
blame selves emberasing us regret voting first place leave mbete anc eff da politics,14:11:14 06:31:34,"Pretoria, South Africa","['mbete', 'anc', 'eff', 'da', 'southafrica', 'politics']",0.25,0.3333333333333333
da eff voters got nothing loosebut poor black anc voters arethey voted crooks asijiki,14:11:14 05:16:44,"Soweto, South Africa","['DA', 'EFF', 'ANC', 'Asijiki']",-0.2833333333333333,0.5166666666666666
